"","Median","low-CI","high-CI","p-value"
"Phialophora americana",-0.249938519012228,-0.387957154880644,-0.107848390766019,0.000568213817079333
"Rhinocladiella mackenziei",0.135602226298602,0.0212488790544821,0.24386711158743,0.0203439982645852
"Capronia coronata",-0.0932161988812977,-0.285804024822853,0.112779134204407,0.367711786150538
"Capronia epimyces",0.0382097632994537,-0.0984843497496447,0.179787338899954,0.577526622122009
"Exophiala dermatitidis",0.771592772234617,0.658609433389085,0.884574797038145,7.28318167237227e-33
"Exophiala aquamarina",-0.0255166441169038,-0.146168495217814,0.0980467723115114,0.663851694742239
"Exophiala sideris",0.708547453987914,0.553918925419604,0.876175643247382,4.50910968574264e-18
"Fonsecaea multimorphosa",0.269578902596736,0.143635619563741,0.395105974380971,2.6588853048604e-05
"Fonsecaea pedrosoi",0.743559112312608,0.56775679825106,0.95581631742095,9.46338210970623e-22
"Cladophialophora yegresii",0.689815844869844,0.525824137932692,0.858851161676894,5.63315243134857e-17
"Cladophialophora carrionii",0.0395023903091604,-0.121449897973138,0.197093793632154,0.633715284373168
"Cladophialophora bantiana",0.149475097275818,-0.0412546667612389,0.348998400730036,0.122341400621133
"Cladophialophora psammophila",0.551984145879282,0.355442905520388,0.757139160713042,3.22431591675002e-08
