"","Median","low-CI","high-CI","p-value"
"Trametes coccinea",-0.476565682534404,-0.553066942115305,-0.400088409025542,8.30532503455443e-31
"Trametes cinnabarina",-0.384005721357714,-0.486548827383522,-0.282115385817893,1.98276888820357e-13
"Trametes versicolor",-0.33022854952042,-0.431197754093004,-0.229406768184027,2.01986515334199e-10
"Jaapia argillacea",0.146646100960361,0.0776945305359659,0.215916119047526,3.6216133145623e-05
"Plicaturopsis crispa",-0.135693961900803,-0.236365764289788,-0.0343262115197228,0.0084380291818044
"Piloderma croceum",-0.0152287380959933,-0.0914784933064983,0.0605295458122109,0.700304770151166
"Fibularhizoctonia sp. CBS 109695",-0.0927584650519869,-0.169942285830144,-0.0169213775510335,0.0171862433460959
"Serpula lacrymans",0.016035087614526,0.00405810466378972,0.0284712524422257,0.00873742364763575
"Coniophora puteana",-0.441000179696409,-0.504504978206099,-0.378862659881097,6.96211297105439e-43
"Hydnomerulius pinastri",0.166473453883082,0.035782158608217,0.296703415893867,0.0120955814935214
"Paxillus involutus",-0.305286695806692,-0.383817057507543,-0.227188192458066,1.48846703890338e-14
"Paxillus rubicundulus",0.163057350377678,0.0926054052841868,0.233576521995482,6.87476653832781e-06
"Pisolithus tinctorius",-0.0717300413052322,-0.129108585766873,-0.01423139552327,0.013961302172074
"Pisolithus microcarpus",0.189630920885305,0.108114207198569,0.269947448948909,5.94903726519331e-06
"Scleroderma citrinum",-0.464340097971614,-0.523734761764989,-0.404886010591318,1.26620796078471e-50
"Suillus luteus",-0.145156399951577,-0.214328492319892,-0.0746339250261616,6.13203638177619e-05
"Rhizopogon vinicolor",0.204169517526793,0.104252521955257,0.302335650251088,6.62113475440425e-05
"Rhizopogon vesiculosus",-0.490674661779969,-0.606781011090776,-0.374299752787406,1.63137760943863e-15
"Schizophyllum commune",-0.325053665928863,-0.392180565032419,-0.259012602235226,3.90823594516702e-21
"Amanita muscaria",-0.798957488840613,-0.898511962653907,-0.700832719484212,4.12081670615599e-54
