"","Median","low-CI","high-CI","p-value"
"Schizosaccharomyces pombe",-0.587475901365945,-0.637417334194478,-0.53738919154906,1.79231193202034e-110
"Pneumocystis jirovecii",1.06994157563827,0.984276208420148,1.15626448017708,2.53551987586516e-136
"Pneumocystis murina",-0.937379768362345,-0.994759921282218,-0.879964768430967,1.34787513481282e-206
"Pneumocystis carinii",-0.731706655127298,-0.795204104031103,-0.668306214658673,1.77382199817577e-107
"Tortispora caseinolytica",-0.346947878731057,-0.426331777828967,-0.268939895556999,4.82686279254726e-18
"Yarrowia lipolytica",0.473493218780503,0.386752049498442,0.564999952311622,3.39644970859962e-27
"Sugiyamaella lignohabitans",0.270246223625055,0.201273457476116,0.339483575246763,1.69970519704421e-14
"Lipomyces starkeyi",-0.785354919482309,-0.844935788084476,-0.725876993854462,3.09383678946213e-138
"Metschnikowia bicuspidata",-0.608867295408428,-0.667326587732113,-0.550899025537754,4.12713257643237e-91
"Clavispora lusitaniae",-0.801141645506411,-0.878403214491325,-0.724418251033456,6.51404901334557e-93
"[Candida] intermedia",-0.63587347514695,-0.696094185202885,-0.576094884358128,3.65885614957538e-94
"Kuraishia capsulata",-0.802081118847815,-0.871585172463094,-0.73249193490641,4.0644004106207e-103
"Nadsonia fulvescens",-0.45931539733289,-0.525790350174555,-0.393081632575231,5.31378804122638e-41
"Ascoidea rubescens",-1.10361814334557,-1.17090741501994,-1.0364314151091,1.44480932621522e-198
"Komagataella phaffii",0.399740803209263,0.283565577151746,0.516150098855771,5.65041834898611e-05
"Komagataella pastoris",-0.45806985217565,-0.539014550537803,-0.375843464170831,1.34046740482794e-27
"Wickerhamomyces anomalus",-0.730672905268138,-0.786044059946143,-0.675816092295924,3.066357054157e-141
"Cyberlindnera jadinii",-0.602910239107903,-0.663465325541776,-0.542702530747215,1.05875346067565e-79
"Cyberlindnera fabianii",-0.654983395838219,-0.716777208045454,-0.593145752511548,1.44943419582019e-92
"Hanseniaspora osmophila",-0.484252759590154,-0.540582959048114,-0.427773809111693,2.98486594766732e-63
"Hanseniaspora opuntiae",-1.15758981474464,-1.22779154397373,-1.08757043060461,7.56582216013285e-210
"Hanseniaspora uvarum",-0.486485045527045,-0.550816911166748,-0.422034743011557,1.84598807535802e-49
"Hanseniaspora guilliermondii",0.15543877986832,0.127772953761016,0.183081288133814,1.00223496437927e-27
"Hanseniaspora valbyensis",-0.66656037176002,-0.720777524757184,-0.612523837738933,1.23215173075057e-120
"Brettanomyces nanus",-0.377977867234874,-0.433422001568905,-0.322460447430079,9.33071861564723e-40
"Brettanomyces bruxellensis",-1.7165346655915,-1.80455727010091,-1.62910374660348,0
"Ogataea parapolymorpha",0.00315780385476306,-0.0610836470793115,0.0676694576589284,0.923591108645825
