"","Median","low-CI","high-CI","p-value"
"Pneumocystis jirovecii",-0.39894961165103,-0.534727779780843,-0.259846755843421,3.47697650653553e-08
"Pneumocystis murina",-0.113669800876397,-0.188337151890066,-0.0403042379587801,0.00243221470590133
"Pneumocystis carinii",0.0991484420381478,0.0058489989373803,0.19226803608686,0.0374996563597814
"Tortispora caseinolytica",-0.219063108067401,-0.312721247676503,-0.125573441611565,4.56262843782794e-06
"Yarrowia lipolytica",0.914815253645355,0.684593969271069,1.19959955557114,4.6533200760251e-21
"Sugiyamaella lignohabitans",-0.448830875520889,-0.533153153844423,-0.362729734995865,7.38967061094195e-24
"Lipomyces starkeyi",0.00174951886249759,-0.0664965922919052,0.069689229577204,0.959992165855413
"Metschnikowia bicuspidata",-0.153660555376048,-0.2310984083904,-0.0749597443976047,0.000144856087825908
"Clavispora lusitaniae",-0.206125053418776,-0.306897751859037,-0.107239010817696,3.97291622466013e-05
"[Candida] intermedia",0.103179344896136,0.0212240502517238,0.183295944377661,0.0135942705554703
"Kuraishia capsulata",-0.497367558764778,-0.580366986293102,-0.41486094451856,5.97326647980783e-31
"Nadsonia fulvescens",0.235573892663201,0.156078110758326,0.314782013091812,8.57793221445552e-09
"Ascoidea rubescens",-0.244071124922787,-0.332746062910391,-0.156289420440996,4.91149884853302e-08
"Komagataella phaffii",5.12768700325871,4.34085639905023,5.28327005552127,1.72728021129621e-35
"Komagataella pastoris",-0.683836139764244,-0.77971596163742,-0.588353794782074,2.32926189630216e-41
"Wickerhamomyces anomalus",0.336927382890489,0.26885956618934,0.404312801089528,5.03345054591364e-22
"Cyberlindnera jadinii",0.145207308906059,0.0523648945821601,0.238017312920501,0.00193929236373125
"Cyberlindnera fabianii",-0.97604373769621,-1.0784051948292,-0.874158762411523,6.95083332167826e-76
"Hanseniaspora osmophila",0.213260169772633,0.116563785870775,0.309739314782722,1.41637512930649e-05
"Hanseniaspora opuntiae",-0.0754924839047525,-0.163876130034316,0.0140932422779598,0.098272475890575
"Hanseniaspora uvarum",0.192793789248573,0.0975209856439093,0.289594136427762,6.82174705827187e-05
"Hanseniaspora guilliermondii",-0.190263304142465,-0.264038030653291,-0.116292013922659,5.47509796376621e-07
"Hanseniaspora valbyensis",0.456431145175322,0.379712697273298,0.533991026625939,4.42737275984563e-31
"Brettanomyces nanus",-0.234366470182826,-0.305424898494267,-0.162198158597399,3.19468082263192e-10
"Brettanomyces bruxellensis",-0.643993340645632,-0.732031646418386,-0.555863195644279,2.07911977459685e-43
"Ogataea parapolymorpha",0.499087796825352,0.379040826285633,0.621802568240103,1.18911547471523e-16
"[Candida] arabinofermentans",-0.552062291432403,-0.628357090582855,-0.475877697481341,7.74632166452679e-45
"Pichia membranifaciens",0.0283005077843123,-0.0393923443635427,0.0959254335253804,0.414242761925321
"Pichia kudriavzevii",-0.430485975612469,-0.500434632204246,-0.360943816777905,3.15547324980331e-33
"Millerozyma farinosa",0.0550028014878833,-0.00946884061133808,0.120127479448564,0.0933393652313214
"Yamadazyma tenuis",-0.222183980842566,-0.299645231392551,-0.144992122369624,1.31442989244977e-08
"Scheffersomyces stipitis",0.206823349791796,0.13842480600812,0.276050507246263,3.01838263147211e-09
"Debaryomyces hansenii",-0.0451598364655156,-0.157397951374712,0.0685778501921038,0.436282541754181
"Suhomyces tanzawaensis",0.077277370332591,-0.0280516910014692,0.181095706806403,0.151494197782554
"Babjeviella inositovora",-0.44875419443198,-0.512985242305295,-0.385366938081629,7.32627803149697e-42
"Meyerozyma guilliermondii",0.00589449003231346,-0.0888651731961939,0.100942807270108,0.901781304419424
"Hyphopichia burtonii",0.220960673249572,0.142850598298396,0.300090969010521,2.8817303121308e-08
"Spathaspora passalidarum",0.0337426124026956,-0.0446522605067658,0.111979723471639,0.398025066475991
"Lodderomyces elongisporus",-0.60012849242014,-0.670251981930901,-0.530638984603924,3.47267723734243e-64
"Candida dubliniensis",0.371399481101776,0.296743996176991,0.447195389567334,5.38343556267487e-22
"Candida maltosa",0.136384385576158,0.0678964366071972,0.20484510179064,9.89407622205525e-05
"Candida parapsilosis",-0.640382932959992,-0.733878232626214,-0.547691559960441,5.2748428153319e-41
"Candida orthopsilosis",-0.00739922194110455,-0.0928439346593219,0.0769356508253518,0.864375392501505
"Candida tropicalis",-0.0232636594166748,-0.0815805823902954,0.0356650274835637,0.439011644621416
"Candida albicans",0.452742332455648,0.387649049888542,0.519271582816889,9.95212255387411e-46
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.0382616069571499,-0.127963442770512,0.0506036723824938,0.399320312205284
"[Candida] glabrata",-0.241752588066082,-0.309196087789882,-0.174598219926435,1.87580797134189e-12
