"","N.count","P.count","Missing","pvalue","2014_ZellerG-Median","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-p-value"
"Penicilliopsis zonata",5,3,0,7,-0.4358192777972,6.20798468528711e-66,0.05216124291853,0.109766987906287,-0.252447679423195,1.71267237473368e-16,0.233815516449406,9.88278241725779e-13,-0.849984555178742,8.45707291411961e-33,0.278367647135278,2.8731330108179e-131,-0.627859617849858,2.83354725656813e-133,-0.126182240743604,9.00076676720584e-13
"Penicillium chrysogenum",1,3,4,2,0.0396907258684706,0.062038349864663,0.371429114706533,0.931822781667758,0,1,0,1,0,1,0,1,0.897377267827476,2.20767102279718e-20,-3.32192809488736,9.97882531338947e-26
"Penicillium rubens",3,5,0,8,-0.361600571217736,1.20092410889475e-08,0.208378500671022,0.000364527265897926,0.35050595855862,0.000107124029995721,0.701907599862078,1.0326570133215e-14,3.32192809488736,9.80700586447205e-15,3.3219656317219,2.59418564489389e-48,-0.729909513783696,3.42937491942139e-31,-4.37260551773669,3.10795080886832e-40
"Penicillium flavigenum",6,2,0,8,-0.584835331428369,1.6658082713139e-64,0.143904092576818,0.016656615975992,-0.284701469120302,3.56213904080504e-09,-0.136066930303793,0.00581487380999526,-1.52589067521195,1.01023746969931e-51,0.341870773915341,6.72468546337937e-120,-0.411348864377532,3.05737873396365e-33,-0.427851755588904,1.91470776843219e-95
"Penicillium solitum",5,3,0,7,-1.14728769922879,7.21777162442078e-136,-0.727496073783686,4.29057297884841e-35,0.160614547796659,0.00706074444296534,0.136743586970753,0.0716124233676776,-1.37883337546436,1.10116368119234e-18,0.137598187090619,4.36904707887343e-13,-0.661613838249951,2.05489755940062e-77,-0.122638274052843,4.75291323115759e-07
"Penicillium digitatum",5,3,0,7,-0.69830290065731,1.48099834564801e-27,1.31478062040279,7.3852175873743e-41,-0.824350719112865,1.29044332719351e-16,-0.645085313942665,6.28639501168734e-19,1.72507186265449,1.3153350257655e-08,-0.0390412549829795,0.218976121043298,1.83896285609837,1.06625799941474e-20,-1.7289063484595,3.32558777533767e-23
"Penicillium roqueforti",7,1,0,7,-0.572918889492496,7.22436199109604e-44,-0.65279997470575,1.62711417934905e-18,-0.454576682375863,7.14537649493778e-22,-0.722523799925752,6.68318397251278e-20,-0.370131321453893,9.07475987440506e-05,-0.158603188427571,2.70017313958033e-41,0.0437973843242118,0.16331589831005,-0.190252883302667,4.63106017024531e-17
"Penicillium nordicum",6,2,0,8,-0.569432675363092,2.54631505372619e-83,-0.832386516939511,6.69374149921245e-70,-0.840772207048873,5.1346906020461e-75,0.316365257588286,1.89593360979552e-08,-2.82795676710989,8.83081680552076e-137,0.170996917639924,2.27213091023571e-49,-0.276132167481857,7.21558090044478e-35,-0.176728027348654,1.9776274276179e-18
"Penicillium nalgiovense",6,2,0,8,-0.795641149642891,3.99332438009594e-110,-1.04595215847828,2.25223836571505e-60,-0.814569130100663,4.92733780486863e-56,0.662303967051458,1.22558663857363e-24,-1.39586416135821,1.7287619068197e-78,0.39047022545358,2.58262759342657e-154,-0.146656859527445,5.09468121463513e-05,-0.102158370440562,1.20518351022199e-05
"Penicillium sp. 'occitanis'",5,3,0,6,-0.0524557566520275,0.224745594630917,0.353925328910318,2.14865138039122e-06,-0.45366376830617,7.59631265252728e-12,-0.0411095886278661,0.542156819703507,-2.69464747883544,2.25454099491243e-66,0.0917850702108606,7.63732436797442e-08,0.325163395909996,2.31099714019812e-09,-0.412012162651571,4.51936041095563e-38
"Penicillium griseofulvum",6,2,0,8,-0.126535867953829,1.74750432065477e-05,-0.627907439588646,5.2512113265247e-47,-0.49370133950605,8.87543598412344e-41,0.330383047231322,7.99659648440378e-13,-1.2889485374695,4.59664605241374e-54,0.156534991306868,4.75731955839328e-71,-0.383824969492565,2.47863101382081e-45,-0.374283032148955,2.57613116948236e-87
"Penicillium antarcticum",6,2,0,7,-0.655045121136429,2.16493523596987e-106,-0.196384984527719,7.51955419858185e-07,-0.0388789488005895,0.290496267371892,0.172511992352389,0.000728842045325284,-1.27459685864207,5.88992462146773e-52,0.163553920661986,3.68445126138924e-73,-0.562372560676698,8.14263970840519e-93,-0.316689658827734,3.54889835088234e-64
"Penicillium brasilianum",4,4,0,8,0.063880732660599,0.00447938889962066,-0.0914794428825434,0.0058796038639239,0.110775590633685,6.82704113333685e-06,0.251502779917522,8.78159273995579e-20,-0.889308415108991,2.41606885072301e-64,0.0371706459922566,2.85974359101476e-07,-0.382383340716449,3.86277579957709e-54,-0.409334304012746,1.38777617394394e-130
"Penicillium vulpinum",7,1,0,5,-0.121105583495429,1.85161787624947e-06,-0.221269036064019,1.23543729913549e-07,-0.0368224374814021,0.309977276782848,-0.0181552838019849,0.735710263454244,-0.185231193642285,0.0257288370611606,0.0213186910326166,0.0725363938182315,-0.12189632718128,3.10552279737357e-05,-0.409102111697666,3.66027826498315e-84
"Penicillium freii",6,2,0,8,-0.399083572284002,4.42974601566268e-34,-0.320843535739326,2.32731359255966e-07,-0.147583985856857,0.0106871739801349,0.387707530078449,5.31296565160458e-07,-2.6129787289924,2.08793401160072e-112,0.0498328163698069,0.00130251041077185,-0.350148871231248,6.10955156920688e-16,-0.40152087952762,1.63921779747127e-47
"Penicillium camemberti",6,2,0,4,0.0893780428732468,0.159411144041461,-0.204997951452993,0.00115653150019218,-0.00529401963363592,0.929840884373706,0.503995251500158,1.10012820138039e-09,-0.155129833233962,0.184644527499696,-0.0107057417406584,0.511854341790345,-0.665238832812466,1.02194326707302e-74,-0.269866155675859,6.98729223107452e-32
"Penicillium polonicum",5,3,0,8,-0.731913868190288,5.25926319806688e-92,-0.200238140709423,2.50663794722203e-05,0.320876412587262,8.17729514065194e-12,0.336256419297839,3.78172200113166e-06,-1.12661712290578,4.24143621623771e-29,0.113076423476895,4.49319734218098e-17,-0.372490602691093,2.7055232927574e-21,-0.159503689272765,8.02948369652007e-13
"Penicillium decumbens",4,4,0,6,0.383551599218071,5.43659422017485e-37,0.969409385377734,6.44064375074577e-92,-0.139894039795611,0.00790362001322233,-0.00978905576733193,0.857236996577711,-1.91504936602953,1.25322487455306e-103,0.374537624436396,7.18307034457677e-182,-0.358036039745192,1.66541342787024e-22,0.0452659801834664,0.0717526144597909
"Penicillium italicum",7,1,0,8,-0.42589386776819,2.38801786397986e-61,-0.167639986888952,0.000261882982107776,-0.094309907011734,0.00240508377808617,-0.230722455879108,5.4163687880822e-09,-2.07058131659626,1.8812090586508e-147,0.382691834614422,1.62267145155183e-303,-0.201560134553563,2.1120341434206e-10,-0.0687778994990181,0.000239607165035683
"Penicillium coprophilum",5,3,0,6,0.0120389632753091,0.681641855037004,-0.311369901102496,1.51428845665993e-11,-0.112300160814355,0.00212030457603115,0.0592474953108742,0.131057895187057,-0.280813772811709,4.54323475343444e-05,0.0929492164966505,3.04454241485699e-21,-0.52357657041561,2.19015327979537e-58,-0.0848554480733025,9.70879316471414e-06
"Penicillium oxalicum",5,3,0,7,-0.134707658616749,1.15681678943799e-06,-0.254795162169057,1.24871091100969e-11,-0.20859421105906,2.16448939103124e-10,0.204551013841193,2.49882916752018e-07,-1.65381887705547,2.21372613818241e-91,0.346650838470643,1.23804030170223e-212,0.0527177188592341,0.110580576037113,-0.0819793336308306,2.57327546700751e-05
"Penicillium steckii",7,1,0,7,-0.219042372812546,8.87735032598392e-24,-0.318045371575935,8.64255137923386e-15,-0.130511290991829,8.4376485823943e-06,0.0342850005697825,0.326724565986129,-1.55347339496972,1.43858804349798e-96,-0.123457981727652,2.76829575926552e-44,-0.288167112409416,6.3763264645693e-23,-0.329606040068789,6.17176546964761e-106
"Penicillium subrubescens",6,2,0,8,-0.234058615809624,1.10857848093644e-22,-0.470358842220875,1.68449366471176e-52,-0.064722747430911,0.0166344322795428,0.143563972404166,1.19530294049445e-05,-0.748082084953177,1.83177383090919e-35,0.084519872087894,7.36108788505006e-31,-0.553425055800425,1.23856792440843e-76,-0.358737366362565,6.14924454879426e-106
"Aspergillus violaceofuscus",8,0,0,8,-0.60176619623061,1.07919113493688e-16,-0.708786830807974,6.48561053168606e-10,-0.757157756086996,1.74649758559235e-13,-0.832971914952457,5.91284654719748e-10,-1.95927363313833,1.22168341414156e-33,-0.503794500446119,1.94431605036414e-69,-3.05712382168107,1.48038235655602e-275,-0.467068872278136,2.34669980870811e-16
"Aspergillus parasiticus",4,4,0,6,-0.582164751420248,8.87525354040435e-45,0.10747003558243,0.0903802826095628,0.617912848778725,8.59341625852021e-24,0.409974312200478,1.06315044121345e-05,-1.11171636440661,8.89226487935985e-22,0.26252093102607,4.16679895635266e-45,-0.0273518979761314,0.499967734753486,-0.765443506356078,1.05413720260652e-197
"Aspergillus flavus",7,1,0,5,-0.0773148545480367,0.223831806535822,-0.716817517349407,3.9631139571271e-13,-1.19274727069641,1.63667958165184e-18,0.12927913606989,0.181856776097024,-3.41291699228331,7.66988842155534e-67,-0.0175248738916732,0.500633136238511,-1.1377565430929,5.28994332918371e-45,-1.4770630364525,1.8280086818526e-111
"Aspergillus ochraceoroseus",2,6,0,8,1.25003172928439,7.63249670528549e-92,0.600871322997987,1.03146682718483e-26,1.39585209106094,5.87726871530788e-41,-0.413907651992632,0.000392526056066002,1.15164805131911,1.09485263578103e-20,-0.648411705936084,1.91057763777062e-88,1.16624564374498,4.67622817523928e-148,0.83106220652375,6.97381232904495e-97
"Aspergillus tubingensis",5,3,0,8,-0.467986515160295,2.28299927486773e-35,0.939265254561787,4.77386726414649e-28,-0.206887121592892,0.00145402812017587,0.590222978426346,3.93380114759613e-08,-1.2366174747755,5.39096831462173e-27,0.105439989764797,7.36045098882658e-06,-0.2077227376162,8.27814075079768e-09,-0.676354590750857,1.62435950890624e-124
"Aspergillus kawachii",7,1,0,7,-2.14918648134968,3.95052007968555e-81,0.538355190667872,9.96484528075214e-06,-3.16577462648583,8.94781850585198e-73,-0.15484764077738,0.128371054869922,-5.96309006581237,1.81189194496778e-59,-0.147962468737782,1.11200252774647e-10,-2.09899922226164,2.62963366470217e-134,-2.11369037346913,1.83532155878793e-216
"Aspergillus arachidicola",4,4,0,7,0.193641912194876,7.17224372669769e-06,-0.0174280645492952,0.788251325403053,0.526389609808539,1.97026775265572e-15,1.15080928798679,1.98639168609919e-49,-0.344137344165847,0.0038175355931285,0.713439862741812,0,-0.598651757167907,2.04607346414714e-60,-0.326405023275062,1.74947157627438e-36
"Aspergillus oryzae",5,3,0,7,-0.846600792003391,3.19513749075848e-21,1.27904976638622,6.80151966592851e-14,-0.188508218835884,0.0523006140913944,-1.13103672915404,2.14333087646452e-13,-0.300921376836714,0.00187093974656739,-0.213173628807513,6.77616392776861e-16,0.536894261177625,1.54445233056379e-10,0.841428345250473,4.96952835234786e-38
"Aspergillus glaucus",4,4,0,8,-0.323911374170976,7.74346779088101e-25,0.180823430842748,0.000259247676892512,0.206116333276593,9.95403446268374e-10,0.192876218892796,0.000125558405812664,-1.09731754680958,3.53938014291531e-55,0.505347526933534,0,-0.799416060776254,1.38353446690775e-127,-0.542754262305432,7.1398012907677e-138
"Aspergillus novofumigatus",2,6,0,6,-0.0634974761163487,0.0256224544892584,0.338858985028357,5.94145961776508e-12,0.116968232728532,0.0335158385468329,0.371360593767027,3.69724166567662e-12,-0.989907174816157,1.15875114456154e-29,0.163393534446245,2.07201603517161e-37,0.00150257252752403,0.963969547375212,0.00634880503873658,0.788982902619485
"Aspergillus japonicus",5,3,0,7,-2.29024530947092,3.74034476703558e-110,0.21447143227275,0.0733375646888146,-1.0476472618352,4.31298303194987e-24,3.30506989922895,6.71551017894659e-74,-1.10638521813021,2.61568447554844e-11,0.276560121719008,2.27858845345684e-21,-1.68276855313761,7.2421302837976e-83,-0.967887886820308,2.17771788035647e-76
"Aspergillus piperis",5,3,0,8,-0.426594906691199,1.37077780761926e-17,-0.288949928308166,0.000928243894430249,-1.58834968117439,3.64795245831614e-62,0.368763584396547,0.000196662735020178,-1.92020889389671,5.35438569060983e-50,0.149561315419651,2.50238603023032e-08,-1.06892126845182,1.48434089091481e-108,0.428472679334274,4.10425297456992e-32
"Aspergillus luchuensis",6,2,0,8,-1.94109663488757,1.14782474667115e-129,-0.821218592815499,1.25702589414646e-22,-0.880362968412147,8.44455137602174e-34,1.13300152939707,8.17175550243699e-19,-3.27509890562054,2.76918468629072e-71,0.807134943073986,3.29230632269634e-165,-1.22104422631884,3.00171782875163e-112,-0.271472044599679,1.02438715466804e-16
"Aspergillus indologenus",6,2,0,6,-0.568230858996452,2.24319806714641e-62,-0.18698317063734,0.0041428297983859,-0.402444839662274,1.79942624370539e-11,-0.0215532462858593,0.781367920014069,-1.66046690246883,3.90932769256275e-83,0.0564594844294969,3.20390621266095e-05,-0.75451268551756,2.37487605911441e-117,0.0421283291443549,0.0612976968275594
"Aspergillus brunneoviolaceus",7,1,0,8,-0.710979573146116,8.70243678532888e-145,-0.417451664622279,3.41398029016308e-34,-0.157359890324898,8.87993140406635e-05,-0.706520734946705,2.14146613672616e-52,-0.988190963830883,3.22291956557006e-38,0.255396291549843,4.49752606472328e-106,-0.631247103155747,4.26647760383211e-87,-0.19699604371844,2.34439445235956e-26
"Aspergillus vadensis",6,2,0,7,-0.348488164665413,4.87073089097441e-26,-0.223046039137868,8.70245786936091e-05,-0.384080130394271,7.25233163163196e-19,0.0182088374583467,0.808254571361021,-0.809554573194231,6.6063299324598e-23,-0.25078973438557,4.98373127352319e-89,-0.310838529956667,1.84186360571127e-20,0.0541431376473804,0.0162947677431764
"Aspergillus udagawae",6,2,0,7,-0.395090798935628,3.94255843740283e-51,-0.133744053351342,0.000246891106618422,-0.658652708363337,2.22664432574101e-44,0.0458154967829855,0.294884211602106,-0.73454411860754,1.30000654571009e-34,0.133082206428086,1.79818844844166e-32,-0.461373767172094,1.69382860564427e-134,-0.268004525578193,2.13040345099506e-45
"Aspergillus uvarum",4,4,0,7,-0.27290748182067,1.02272977565823e-21,0.103830626300507,0.0120398256512372,0.119733271960836,0.00110992772134394,-0.13218453284056,0.00126661065087321,-1.13924552492928,1.49767007423772e-58,0.0979613523116964,1.95110352410936e-21,-0.488727867407966,7.35295971252097e-61,0.0334221706150561,0.0589574339005533
"Aspergillus niger",5,3,0,5,-0.982795195318614,2.29782465044208e-53,-0.031166876318184,0.441279829864476,0.00542290555256597,0.928213339099729,3.21218559810643,1.51877000762766e-54,-3.65536607871526,3.86350899745351e-63,0.0247812172527403,0.187424687362424,-0.763977119465766,5.11607221364764e-42,-0.7536109416985,9.41762555286707e-109
"Aspergillus ustus",3,5,0,8,0.223090448039261,5.09132871714629e-30,0.186622842451754,9.42992902207207e-06,0.0970904644766704,0.00229541567714971,0.218619630488641,1.17995957779574e-09,-1.04748809268311,5.90541551012333e-56,0.217921314539315,4.24134077247088e-117,-0.242802188725104,4.98459943300516e-17,-0.276814408696997,7.62376452391118e-50
"Aspergillus neoniger",6,2,0,7,-0.943431318009172,4.7449228212797e-110,-0.885813673158743,1.28746462344828e-43,0.0478590100684416,0.429363145707403,1.23091281412298,1.38451193392748e-43,-2.80609275591148,1.52436293737406e-71,-0.107140843264646,1.80850465829216e-10,-1.1351207076275,6.53527581225549e-208,-0.500268236788286,1.64065819520831e-114
"Aspergillus eucalypticola",8,0,0,8,-0.216201522245073,1.25720282996894e-10,-0.659134072592498,8.07249413337229e-86,-0.135889942940945,0.0108011350795757,-0.486296807882021,1.26655227906079e-16,-0.863781109506703,3.70992037074167e-24,-0.0318365370665403,0.0283183494784588,-0.276146106786163,6.0784003877646e-21,-0.155123672496215,3.40256077052967e-14
"Aspergillus versicolor",3,5,0,7,0.0415989984740174,0.0731687149276596,0.0870252264519626,0.0232020632940873,0.0691682732384382,0.0266728608697522,0.632311786718763,3.33542013239048e-68,-0.732817854843104,1.832927850789e-24,0.147583205162358,1.10578521504529e-53,-0.108379646433457,0.000206916310536975,-0.0416153943333549,0.0166774636239132
"Aspergillus calidoustus",7,1,0,7,-0.0744634666598611,0.000255805296904119,-0.112728060937777,0.000341908256685661,-0.124424101301337,0.000100689278856366,0.0394416203264298,0.266338563898499,-1.11897193500493,3.09751270612119e-65,-0.0497460640851392,2.99758388769075e-07,-0.566577782606006,4.43343678088987e-76,-0.136079344294961,1.2730547858611e-13
"Aspergillus carbonarius",5,3,0,7,-0.00136109269137724,0.952533553694083,-0.114387968028319,0.00187948217852789,0.0976046325609294,0.000934358633207331,0.309794047226472,3.20044153557732e-17,-1.71162080773133,7.87758844286297e-152,0.121298924096115,1.54295001804474e-52,-0.358671863037106,1.82926605974898e-38,-0.230702111614685,1.05283388511076e-46
"Aspergillus sclerotiicarbonarius",6,2,0,7,0.0392322187746886,0.0789236379305105,-0.531910342419479,6.80937880958897e-56,-0.083267532182191,0.00482743929602601,-0.174945344089196,1.61767431517905e-05,-1.07392640356177,1.91746096909549e-61,0.267915442140568,2.45812556921859e-250,-0.337622035430198,6.04362298267352e-35,-0.375905178926122,1.96232783902073e-101
"Aspergillus rambellii",0,8,0,8,1.17035295862988,3.32625827233408e-140,0.663341244929671,1.65523547307082e-36,1.59629330109631,1.96301091205037e-170,4.67392950854588,2.59962438511293e-178,1.69052336178799,1.36044716552688e-70,1.61453259329555,0,1.77805638745139,2.39141160254245e-283,1.18728327979937,1.1455555587669e-293
"Aspergillus campestris",3,5,0,6,0.120351228115936,5.92325349097318e-06,-0.190924640939377,1.11747090156733e-07,0.112412043269873,3.62724427124457e-05,0.302242263925996,4.73027936268196e-18,-0.496652530226472,1.80374983636492e-28,0.143975011401673,2.40353311034682e-58,0.0401338822089346,0.119192904036577,-0.00327205614401642,0.842089777265108
"Aspergillus cristatus",6,2,0,7,-0.211381233623116,5.65110001945895e-14,-0.144582044773121,0.000126798814491676,-0.166450843026859,7.16737122146434e-06,0.0145100069513696,0.722417455714146,-1.18629332878357,3.04253056968172e-90,0.0657688358759629,3.32197138308142e-09,-0.63023598041841,2.57128292763498e-105,-0.390919680329494,1.15877909570988e-90
