"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Bifidobacterium pseudocatenulatum","Schizosaccharomyces pombe",-0.0181829128717738,0.699206209260158,0.303989064717948,6.44773634483897e-09,4.65063733176676,3.3091080238591e-06,0.0244324324324324,0.36857533460932,"0/+"
"Parvimonas micra","Sphaerulina musiva",0.311997931703405,1.04638520070921e-11,-0.00687923912267286,0.897959124204271,-4.61622552189501,3.90782278808519e-06,0.0248288288288288,0.36857533460932,"+/0"
"Fusobacterium nucleatum","Pneumocystis murina",-0.0693983801727839,0.139838036698336,0.249458572302103,2.29937514140133e-06,4.54212854696603,5.56890646576229e-06,0.0256576576576577,0.36857533460932,"0/+"
"Fusobacterium nucleatum","Aspergillus rambellii",0.393291180352093,0,0.0924110304854288,0.0842820855394573,-4.52345529399312,6.08381745371531e-06,0.0258018018018018,0.36857533460932,"+/0"
"Roseburia intestinalis","Pseudocercospora musae",0.386701716496965,0,0.0851486103364482,0.111795331030808,-4.51713400159563,6.26822410662535e-06,0.0258378378378378,0.36857533460932,"+/0"
"Gemella morbillorum","Moniliophthora perniciosa",-0.0250441894934835,0.59456265913239,0.289003346619154,3.68472279355103e-08,4.51667462032051,6.2818317595533e-06,0.0258378378378378,0.36857533460932,"0/+"
"Streptococcus sp. I-G2","Albugo candida",0.370137506842298,4.44089209850063e-16,0.066039338391139,0.21779637364898,-4.51553983577333,6.31556726325227e-06,0.0258378378378378,0.36857533460932,"+/0"
"Parvimonas micra","Erysiphe pulchra",0.295360777295601,1.36488154112158e-10,-0.0167863386158541,0.754324530589677,-4.49832027755351,6.84924617301547e-06,0.0259099099099099,0.36857533460932,"+/0"
"Romboutsia ilealis","Aspergillus rambellii",-0.0297791491325916,0.526796534538441,0.28025902747215,9.73330731568467e-08,4.44978107184918,8.59578673940717e-06,0.0264504504504505,0.36857533460932,"0/+"
"Romboutsia ilealis","Rhizophagus irregularis",0.281697843472977,9.97372406885688e-10,-0.0254008435995434,0.635797492684544,-4.41029681693403,1.03229025660981e-05,0.0269189189189189,0.36857533460932,"+/0"
"Longibaculum sp. KGMB06250","Baudoinia panamericana",0.0206079860257586,0.661432648048891,0.316786684684951,1.34296307408022e-09,4.30566993872359,1.66481128038773e-05,0.027963963963964,0.36857533460932,"0/+"
"Streptococcus sp. I-G2","Pichia kudriavzevii",0.335610431997291,2.05169214950729e-13,0.0455567960265243,0.395501941938549,-4.25089728841257,2.12915798777413e-05,0.0283603603603604,0.36857533460932,"+/0"
"Parvimonas micra","Moniliophthora perniciosa",0.0436543708416506,0.353389968492189,0.33188332400319,1.91322069298394e-10,4.21885494506684,2.45546177266139e-05,0.0288288288288288,0.36857533460932,"0/+"
"Streptococcus milleri","Albugo candida",0.266759937647057,7.77796271833608e-09,-0.022181399096256,0.679209288931012,-4.13897936161858,3.48854327489786e-05,0.0299099099099099,0.36857533460932,"+/0"
"Gemella morbillorum","Pichia kudriavzevii",0.274984278706961,2.54937626564811e-09,-0.0110366414071099,0.836990660515029,-4.10715780773204,4.00557571826895e-05,0.0300900900900901,0.36857533460932,"+/0"
"Streptococcus sp. HSISS3","Albugo candida",0.258497535604652,2.29769563375726e-08,-0.0199909048273285,0.709375508019831,-3.98401057436549,6.77618553216834e-05,0.0314954954954955,0.36857533460932,"+/0"
"Fusobacterium periodonticum","Pneumocystis murina",-0.0537916223355326,0.252697674772948,0.225503755484087,2.05640989339173e-05,3.9671997653743,7.2722035628556e-05,0.031963963963964,0.36857533460932,"0/+"
"Clostridium beijerinckii","Pichia kudriavzevii",0.374811616756441,0,0.111031646472226,0.0378750282887932,-3.95637954093984,7.60942310813574e-05,0.032,0.36857533460932,"+/+"
"Fusobacterium periodonticum","Moniliophthora perniciosa",0.0463254746667897,0.324684326173873,0.314521407618353,1.78257808514104e-09,3.90986536505191,9.2347577992334e-05,0.0323963963963964,0.36857533460932,"0/+"
"Streptococcus milleri","Colletotrichum fioriniae",0.033991722209928,0.469997491322281,0.302509645144561,7.69272956446798e-09,3.89695718933071,9.74088298219398e-05,0.0326486486486487,0.36857533460932,"0/+"
"Anaerostipes hadrus","Aspergillus rambellii",-0.0641452237722212,0.172442485890633,0.208197412189616,8.70298357316113e-05,3.8583739346937,0.000114143918060606,0.032972972972973,0.36857533460932,"0/+"
"Clostridium beijerinckii","Albugo candida",0.275267418700906,2.45169307078186e-09,0.00903585446446834,0.866233941359048,-3.83034300563435,0.000127964756229657,0.0333333333333333,0.36857533460932,"+/0"
"Fusobacterium nucleatum","Trichoderma atroviride",-0.00961580509619935,0.838098359838879,0.253016762877236,1.62822720284339e-06,3.75655987104169,0.000172265073102753,0.0344144144144144,0.36857533460932,"0/+"
"Streptococcus sp. A12","Pichia kudriavzevii",0.273662917907179,3.05747582807214e-09,0.0151773660122652,0.777220480906413,-3.72002455564242,0.000199203409221738,0.034990990990991,0.36857533460932,"+/0"
"Clostridium beijerinckii","Pneumocystis murina",0.297894049729846,9.32853794211042e-11,0.0419936273592194,0.433530858820545,-3.71369705038093,0.00020425328798153,0.0350630630630631,0.36857533460932,"+/0"
"Streptococcus sp. A12","Albugo candida",0.289867605759023,3.07574632429919e-10,0.0332256734884746,0.535558787288362,-3.71362947242518,0.00020430786420666,0.0350630630630631,0.36857533460932,"+/0"
