"","Median","low-CI","high-CI","p-value"
"Kuraishia capsulata",-0.250241938183768,-0.339047526830378,-0.162145654580014,2.65386211534164e-08
"Nadsonia fulvescens",0.706322358909889,0.589128142043804,0.828194034527726,6.92616786955429e-36
"Ascoidea rubescens",0.582647495001071,0.474579731765553,0.689033943619122,1.99526817474227e-25
"Komagataella phaffii",4.20937093784867,4.20939264706695,4.20945756566792,1.44211191928037e-19
"Komagataella pastoris",-0.584130386516129,-0.739635023180378,-0.423307875478426,5.66573945886599e-13
"Wickerhamomyces anomalus",0.316406487080889,0.218749243269447,0.414522716989469,1.59831958812525e-10
"Cyberlindnera jadinii",0.495215219424883,0.410241693083267,0.581245586274296,2.35676622930989e-30
"Cyberlindnera fabianii",0.264990495115227,0.17251728409532,0.357971684566096,1.75341042337722e-08
"Hanseniaspora osmophila",0.576581019622041,0.453857901861048,0.702928162711995,8.56868343793011e-21
"Hanseniaspora opuntiae",1.75677816589917,1.56901687213018,1.94520506151947,3.60860504518169e-97
"Hanseniaspora uvarum",0.222022730709606,0.0791951780504972,0.365696901724196,0.00239725211433399
"Hanseniaspora guilliermondii",0.466549638599097,0.349014433118662,0.58507325772202,1.85672427894729e-14
"Hanseniaspora valbyensis",0.331638739314919,0.18032008700824,0.484927494331284,1.45981502801122e-05
"Brettanomyces nanus",0.198654777148275,0.111764629309498,0.286437358023082,5.9032371146653e-06
"Brettanomyces bruxellensis",-0.243727342775847,-0.357701700649135,-0.126930538930806,4.87122120699389e-05
"Ogataea parapolymorpha",-0.33700802103823,-0.440290752977858,-0.232574646745496,5.35476501342176e-10
"[Candida] arabinofermentans",-0.188628517906196,-0.280662293185828,-0.0965788146234478,6.11390744760847e-05
"Pichia membranifaciens",0.382828538028121,0.293261897140138,0.47300471012245,1.1296174791322e-16
"Pichia kudriavzevii",0.977784535308451,0.86116875066891,1.09582336192628,1.51713988801459e-56
"Millerozyma farinosa",0.475622863526039,0.387117981023784,0.564863258568589,3.06327583458153e-25
"Yamadazyma tenuis",0.0711538896416396,-0.0188350992940982,0.159978511258477,0.120866185459561
"Scheffersomyces stipitis",-0.145867956504882,-0.220255778094887,-0.0718516057158073,0.0001063569897061
"Debaryomyces hansenii",0.35865135313786,0.247048228649699,0.47068759790016,3.00157469082582e-10
"Suhomyces tanzawaensis",0.316916102568934,0.197263014041128,0.438144559320166,1.84744162650803e-07
"Babjeviella inositovora",0.0897670305936086,0.015463428785942,0.162989552687971,0.0178941069743902
"Meyerozyma guilliermondii",0.365852533834973,0.242937232448423,0.486080514199005,1.32301422852086e-08
"Hyphopichia burtonii",-0.200589559287072,-0.317666606805414,-0.0826508600688974,0.000915275390234058
"Spathaspora passalidarum",0.507189014480538,0.403057351579082,0.613277299571872,1.89558580700592e-21
"Lodderomyces elongisporus",-0.0997682508495345,-0.199485510549516,0.0010744686994574,0.0523387961221991
"Candida dubliniensis",0.734483757753261,0.624184124535239,0.845796530527892,4.25019700568711e-38
"Candida maltosa",-0.00914738430267893,-0.11881458992304,0.101454937480064,0.873092298639192
"Candida parapsilosis",0.42327867735032,0.254356589690819,0.602248868424086,3.8254980952706e-07
"Candida orthopsilosis",0.863729030623955,0.748539830633064,0.980039339121419,2.86545448982868e-46
"Candida tropicalis",0.146763219646504,0.0561343554669289,0.236421122535086,0.0015699339588206
"Candida albicans",0.914779108711816,0.738124520154437,1.12175812145607,1.30080725907315e-27
"Saccharomycetaceae sp. 'Ashbya aceri'",0.820764249516801,0.691992123599654,0.952072222286972,6.50208688430427e-36
"[Candida] glabrata",0.301852809760249,0.216110283945725,0.388958697375014,3.05754926616218e-12
"Kazachstania africana",0.612187925239208,0.493420774397697,0.73201636854903,1.22488553629715e-23
"Kazachstania naganishii",0.000481637948042825,-0.162920340894014,0.174768345511665,0.996578871175515
"Eremothecium gossypii",1.2844304229471,0.829294033403215,1.93626931881243,5.47493525154152e-12
"Eremothecium cymbalariae",0.808996721391498,0.641098989772708,0.982336571592786,5.70361032759168e-25
"Eremothecium sinecaudum",0.482698899513241,0.29974240783102,0.659383840684343,1.80677281000839e-07
"Torulaspora globosa",0.0343896486033558,-0.0946034346983473,0.161621539690154,0.5933098670978
"Torulaspora delbrueckii",-0.41784224851666,-0.552063330612419,-0.284810674168718,2.25306868039628e-09
"Zygotorulaspora mrakii",0.761570544007451,0.617665323559386,0.910190745262129,5.04543494802413e-27
"Pachysolen tannophilus",0.335608735282086,0.228330939522806,0.443707961348066,8.28807839749633e-10
"Naumovozyma castellii",0.653355983007991,0.512378692793807,0.793889464208895,3.4125733588934e-19
"Naumovozyma dairenensis",0.0607682963180185,-0.0408778239192284,0.162100125482943,0.239078583004221
"Zygosaccharomyces bailii",2.48764808051946,1.89187860318839,3.07573346531567,3.49844988652716e-53
"Zygosaccharomyces parabailii",3.79195449463163,3.79184913557649,3.79188290571781,1.44211191928037e-19
"Zygosaccharomyces rouxii",0.897182179767677,0.738848908321476,1.05484672226288,5.30689017194114e-30
"Vanderwaltozyma polyspora",0.470061074626173,0.380826789548673,0.560135258261614,2.09177668490746e-25
"Lachancea mirantina",0.546450315967628,0.41903030369149,0.679503074488589,2.30322329601099e-17
"Lachancea thermotolerans",0.472323407662015,0.346411316093776,0.597847463385411,1.71820122905144e-13
"Lachancea dasiensis",0.570269132922391,0.433014451772331,0.715050794663941,7.92935544722328e-18
"Lachancea meyersii",0.398940541733932,0.283485053919926,0.514553366881354,3.58875145799209e-11
"Lachancea sp. PJ-2012a",0.424815021437293,0.217448799790554,0.652542476767236,7.58375524891056e-05
"Lachancea quebecensis",0.308079420398446,0.192754116807471,0.42938754376196,1.14065099689533e-07
"Lachancea fermentati",-0.396657444947553,-0.508513261524744,-0.285439306133757,6.95686158053576e-12
"Lachancea nothofagi",0.810597632742315,0.689043541021406,0.935293469608447,9.6480246223559e-42
"Kluyveromyces lactis",0.336162489884932,0.192027558703675,0.49070195686538,4.70273002789133e-06
"Kluyveromyces marxianus",-0.380236386734776,-0.509154615606613,-0.254328238908126,7.28177972395056e-09
"Kluyveromyces dobzhanskii",0.0391634313779785,-0.0865085111696926,0.166779529286201,0.550757412493997
"Tetrapisispora phaffii",0.0221379090214466,-0.0436213409897594,0.0882791865502246,0.51246363360038
"Tetrapisispora blattae",0.744083078034577,0.644305934760317,0.844064123245909,1.69899943906286e-47
"Saccharomyces sp. 'boulardii'",0.138320349971864,0.138261729691364,0.212866982601469,0.00863756903439305
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",0.70236453180681,0.453262779814747,0.936610965199746,1.77859060990656e-09
"Saccharomyces kudriavzevii",0.526585404364163,0.338179687066908,0.699423705652529,2.23175315088547e-09
"Saccharomyces paradoxus",0.271660588791064,0.137133822169008,0.415214486045322,0.000119733789775124
"Saccharomyces arboricola",0.455869717747847,0.324029146386225,0.587684112992407,5.84531737572342e-12
"Saccharomyces eubayanus",0.77685539988095,0.665443921265855,0.891234717833118,1.48854845239998e-45
"Saccharomyces cerevisiae",0.321302203748795,0.123705883210463,0.526149813430455,0.00132815304645207
"Drechslerella stenobrocha",-0.690832827454366,-0.797409109112392,-0.587684646284846,2.08889124776765e-43
"Arthrobotrys oligospora",0.059567846358999,-0.00859133647161884,0.126483687093065,0.08692634355073
"Dactylellina haptotyla",0.162571696949335,0.102071036494661,0.223737327424654,1.34405112204239e-07
"Tuber borchii",0.284849069995117,0.230942097229763,0.339958479803652,1.10226270052219e-25
"Tuber magnatum",-0.0532586930432112,-0.103533390851355,-0.00180497392758093,0.0426516523672436
"Umbilicaria pustulata",0.171707389866355,0.0865164664601113,0.25731923329549,7.43648713463226e-05
"Xylona heveae",0.178426534677525,0.107453748250485,0.249457915426892,1.04734527592582e-06
"Coniosporium apollinis",0.284431785050325,0.203353988381354,0.366085233746397,9.74651562403952e-12
"Diplodia seriata",-0.0136930040708823,-0.0738592602281732,0.0469006846775676,0.660184667373391
"Macrophomina phaseolina",0.0464681351244834,0.00175653924230517,0.0910640327734782,0.0417027368657059
"Neofusicoccum parvum",0.220693062513384,0.177994040452879,0.262447300010441,1.90679432310378e-23
"Cenococcum geophilum",0.203111521108669,0.158284528518966,0.247822045329882,6.99966494078971e-19
"Clohesyomyces aquaticus",-0.211222957544875,-0.273739540528144,-0.148584469407982,8.86099244045453e-11
"Corynespora cassiicola",0.211708696922707,0.150163925913416,0.273463966071392,2.20730536956186e-11
"Stagonospora sp. SRC1lsM3a",-0.343516478943593,-0.406575804968728,-0.280920703269067,2.00723768478909e-26
"Periconia macrospinosa",0.421211770218967,0.357872363189754,0.484896574418597,3.19519476709409e-38
"Pyrenochaeta sp. DS3sAY3a",0.0730840862628507,0.00503801165018512,0.141274202116021,0.0357100321277595
"Epicoccum nigrum",0.24167679113308,0.168454557352888,0.314773878878921,1.12828561396285e-10
"Ascochyta rabiei",0.112609949669246,0.0454689457280282,0.179526109617616,0.000996652250838993
