"","Median","low-CI","high-CI","p-value"
"Trichophyton soudanense",0.00935042327677129,-0.00281912593499696,0.0215038774745512,0.131828838420923
"Trichophyton rubrum",0.0124746578118547,-0.0107944795176599,0.0357796117914356,0.292374349224079
"Trichophyton equinum",-0.0730312628909795,-0.106974873139986,-0.0428070794969714,6.90999189112076e-07
"Trichophyton mentagrophytes",-2.22071088762193,-2.40045952446655,-1.97184743781071,2.78835056451871e-73
"Trichophyton verrucosum",-0.590947391941485,-0.809927383120892,-0.382558508872974,6.9189657466455e-09
"Trichophyton benhamiae",-0.0595084580925706,-0.17606635069815,0.057224037770756,0.318033519663912
"Coccidioides immitis",0.215809838431013,0.0755111860125474,0.394653788132618,0.00153088619757708
"Coccidioides posadasii",0.092663817496613,-0.0600855223006707,0.261844653276699,0.236985498898264
"Paracoccidioides brasiliensis",0.0469296911738716,-0.0342569188665776,0.127686759851871,0.253714601572152
"Paracoccidioides lutzii",-0.168823366529099,-0.234063909339216,-0.103420193018961,3.49915669513034e-07
"Emergomyces pasteurianus",-0.0319516082307746,-0.0882358577220429,0.0253525293888589,0.276678151132015
"Polytolypa hystricis",-0.259898941684997,-0.32393936024019,-0.196269552472086,2.26386607915823e-15
"Helicocarpus griseus",0.313390193783102,0.242688639276259,0.384223963801758,5.40850698660118e-18
"Histoplasma capsulatum",-0.034762689208975,-0.0891700916455115,0.0195344778479957,0.206786898654097
"Emmonsia sp. CAC-2015a",0.0772462862890936,0.0214166945092535,0.132240473799847,0.00635952181677874
"Emmonsia crescens",-0.102360937885341,-0.160649949206953,-0.0439121453607502,0.000586875085826853
"Blastomyces parvus",0.297025490519626,0.231065563586771,0.364011238021403,6.39900456116418e-19
"Blastomyces percursus",-0.0224764045697172,-0.0825493189820901,0.0382683543433037,0.470158996063412
"Blastomyces gilchristii",-0.193577231513922,-0.263929782991875,-0.122525820122426,1.12433230045516e-07
"Blastomyces dermatitidis",-0.0335352436335546,-0.101855608631241,0.0353118669454667,0.343956403063814
"Blastomyces silverae",-0.0995865097593822,-0.167745722508325,-0.0318240456630318,0.0040304525603773
"Byssochlamys spectabilis",0.00652846568773875,-0.0526741121913653,0.0657958051018685,0.830174151615553
"Elaphomyces granulatus",0.0688845888982882,0.0186025541554241,0.119040918023782,0.00726476748428303
"Rasamsonia emersonii",0.232383059080813,0.172535496916295,0.291907167944852,7.78780295725537e-14
"Talaromyces marneffei",-1.99393917934205,-2.46319396099029,-1.57751382206816,3.06446056134292e-76
"Talaromyces cellulolyticus",-0.123214431748495,-0.25485108530505,0.007895580534741,0.0656741317274615
"Talaromyces stipitatus",-0.550972804586447,-0.609506382823672,-0.492226014373108,1.61585533610772e-72
"Talaromyces islandicus",-0.121911589583025,-0.195214413435067,-0.0477602738523207,0.00126758182899169
