"","Median","low-CI","high-CI","p-value"
"Amanita muscaria",-0.941098221309465,-1.06805899309571,-0.810184809450187,5.15059763868385e-37
"Amanita thiersii",-0.728506829513094,-0.842422974818248,-0.616181637162587,3.33006628347684e-32
"Hebeloma cylindrosporum",-0.39322393760529,-0.599559953914514,-0.186271121686111,0.000163626228263659
"Fistulina hepatica",-1.29156938106169,-1.44738752102666,-1.14144269173902,8.7763779260988e-63
"Laccaria bicolor",-0.51828777632077,-0.628134912717277,-0.409189884709352,7.14404148665441e-20
"Laccaria amethystina",0.087581810478516,-0.0909853329581463,0.258963624263945,0.326712188923368
"Pleurotus ostreatus",-0.229746057116447,-0.32371936937977,-0.131938869401774,6.37614296951671e-06
"Coprinopsis cinerea",-0.71790054487075,-0.817170362309074,-0.620383926664475,1.02648376664351e-35
"Moniliophthora perniciosa",-1.25904703896144,-1.41617971659066,-1.09680602504548,1.12281463400732e-38
"Moniliophthora roreri",-0.66386768887881,-0.770696813871056,-0.554869335887928,1.04985415021399e-22
"Hypsizygus marmoreus",-0.464104304313002,-0.635951381357514,-0.296838562815948,2.05235652857062e-08
"Termitomyces sp. J132",-1.13725228412986,-1.28726470127772,-0.987388591878827,2.82756107823415e-42
"Gymnopus luxurians",-0.359024662980918,-0.498886776766886,-0.219824369694461,5.72171939011026e-07
"Lentinula edodes",-0.901720366353978,-1.0368487791983,-0.76673872886816,9.5905513076002e-31
"Cylindrobasidium torrendii",-0.916956155901399,-1.04378161367812,-0.792247494529832,3.46660722988828e-36
"Armillaria solidipes",-0.194141071252421,-0.536305850504801,0.0751151613902627,0.168506580797101
"Armillaria ostoyae",-0.912367182178554,-1.09750708594028,-0.736568966303714,5.45376455364988e-24
"Armillaria gallica",-0.368049191547641,-0.510287338773728,-0.230618309644265,1.65719156639898e-07
"Hypholoma sublateritium",-0.474379996523422,-0.575319618805498,-0.375566943946377,3.37949796059024e-18
"Galerina marginata",-0.509818363760247,-0.659575800631068,-0.352286342012139,3.63704749969514e-09
"Agaricus bisporus",0.448780932466758,0.312859021137958,0.582577576163664,3.62554297409651e-10
"Leucoagaricus sp. SymC.cos",-0.779373619493857,-0.895509226027876,-0.668596472338796,1.3531493308529e-30
"Protomyces lactucaedebilis",-1.17589239788557,-1.44970640411518,-0.904271700648953,8.17969981426688e-16
"Neolecta irregularis",-0.879172185528246,-1.03399765571615,-0.725098248029488,1.82713875977025e-25
"Saitoella complicata",-0.223695526635904,-0.551042049218416,0.0578550034997914,0.123179876595555
"Schizosaccharomyces pombe",-0.538826346491653,-0.664757933893876,-0.415070204724805,6.55456614518363e-17
"Pneumocystis jirovecii",-1.21789401377905,-1.5153768150091,-0.953707302395803,2.61306184547589e-20
"Pneumocystis murina",-1.63033071374922,-1.98311869493047,-1.27005672074688,1.25260685768289e-18
"Pneumocystis carinii",0.442274694004299,0.293443033029571,0.59750987812074,8.30344046424627e-09
"Tortispora caseinolytica",0.353838207590469,0.179481065181392,0.52744772729892,8.60346616445237e-05
"Yarrowia lipolytica",-1.65812103623218,-2.08207165237436,-1.18867015624483,1.33862662154539e-14
"Sugiyamaella lignohabitans",-0.614358740235885,-0.934741177824529,-0.306186244159004,5.70795779819263e-05
"Lipomyces starkeyi",-1.12792661305164,-1.31990160917986,-0.939757177680273,2.51957521591988e-28
"Metschnikowia bicuspidata",-0.641216697063993,-0.858176360687983,-0.435545996084393,1.12201609788818e-09
"Clavispora lusitaniae",-0.698101147973884,-0.933830452541159,-0.480592352120429,5.9789456735291e-10
"[Candida] intermedia",0.0354810298825965,-0.144428734725317,0.217530935918431,0.700574890439116
"Kuraishia capsulata",-0.0340699247072309,-0.190666783458643,0.119403167604183,0.664657880532032
