"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Pseudogymnoascus sp. VKM F-4518 (FW-2643)",1.13352306011262,1.02050907958672,1.24732966752836,3.76716647774689e-82,0.433479919270149,0.296147893310479,0.566873940811348,3.21770085487445e-10,0.689851157278523,0.563606935859845,0.820970332850794,2.60961147697331e-24,1.95460921607213,1.43631610449192,2.53762167685804,4.17157873539567e-27,-0.0187303322576095,-0.245603795341428,0.197898100859863,0.883874628603026,0.441925332665705,0.404173961721563,0.479705996802819,1.5647295840463e-115,0.256448145572967,0.141094960678293,0.37163357957579,1.2795803131078e-05,-0.0295354009772219,-0.0789643178499914,0.0199659525067611,0.241616250520571
"Pseudogymnoascus sp. VKM F-4513 (FW-928)",-0.4125691102565,-0.475973456324125,-0.348935295929196,2.58349373401982e-35,-0.952379133326016,-1.07413454968013,-0.832492997051013,2.53589281859309e-53,0.30623808029157,0.21617099037956,0.397758360331731,2.13085554099601e-10,-0.0947203523150736,-0.275604235715504,0.0942856809056926,0.337591381300056,-1.99866723405346,-2.18325408594752,-1.81192057986584,5.97316013320523e-63,0.291584065390834,0.26070151703649,0.322483296012106,1.46885599159363e-75,-1.23453093235666,-1.3452246163113,-1.12570352949245,7.42218740164764e-97,-0.376617630075636,-0.425156055978047,-0.328138519661404,2.02691672491156e-51
"Pseudogymnoascus destructans",-0.0284787192281045,-0.0896327520943681,0.0326921026406077,0.363802387828485,0.137354686133097,0.0463667479742824,0.228802121178066,0.00297254190106575,-0.0710947580977018,-0.160512850956691,0.0167752659928753,0.116022762710708,0.205556724571919,-0.0232046134046223,0.422457855456276,0.0779801943516121,0.185522946224128,-0.00028161141307065,0.373556294393847,0.0504288218264109,0.00606459342219411,-0.020592296681356,0.0326751364710422,0.656039183609451,-0.340324402926455,-0.420489525671186,-0.260195150662566,9.2401940627696e-17,-0.0773179847628708,-0.109947499352731,-0.0446302604427947,3.51373457512231e-06
"Glarea lozoyensis",0.0277122534594439,-0.0244635856013283,0.0801176770035866,0.29700013541984,-0.0797254887675063,-0.163708497013574,0.00341760196744872,0.0601479042436187,-0.668200947680131,-0.764916775531916,-0.56844026951386,1.0617637905678e-36,0.574015295226309,0.392752235980189,0.764212301465492,2.41822918091706e-10,0.414271010992118,0.247387538337642,0.583479273131889,7.48495829174322e-06,0.185729249848298,0.162735628710562,0.208701749858815,4.25100746985792e-56,-0.16057326973882,-0.226286069655524,-0.0945878050063714,2.38446154231561e-06,-0.489432862090473,-0.521737792741652,-0.4571770350251,1.83270131800599e-184
"Rutstroemia sp. NJR-2017a BBW",-0.615819340356378,-0.683243378577952,-0.54812981620086,1.007885580773e-68,-0.37468258285137,-0.481944272387519,-0.267475640653782,6.38955794000185e-12,0.363689287698039,0.265372533711425,0.461138483847973,1.72670625496342e-13,0.68815004325951,0.467880457368808,0.9130645929312,2.0912754100949e-09,-0.716909916761094,-0.893199532870231,-0.541376393592425,1.60768667568154e-14,0.251136120169893,0.228194289961136,0.274071131140737,1.37324266673723e-101,-0.563842533737974,-0.658418135140857,-0.469085471426855,2.91174394448002e-30,-0.179242147141126,-0.221440146383155,-0.136871528819409,1.33067359721696e-16
"Rutstroemia sp. NJR-2017a BVV2",-0.238198381101798,-0.283216751199026,-0.192880968137799,2.44553968149306e-24,-0.0402563870136171,-0.102835744083469,0.0224256013054816,0.205613905130907,-0.249028501376933,-0.312902255450513,-0.184353776396649,1.0361738576138e-13,0.446770857000368,0.309769178288776,0.591509370625832,3.54732177661591e-11,-0.741600997533546,-0.870450218440435,-0.601159103964043,3.62877247816438e-21,0.193511393924376,0.175221637990103,0.211785977156142,1.27636766473837e-93,-0.419329494039051,-0.48277393486651,-0.355388587078001,8.04750246825214e-36,-0.512271110687135,-0.543702652719169,-0.480767483977778,1.07448589156055e-210
"Rutstroemia sp. NJR-2017a WRK4",-0.42653475513011,-0.481545477736451,-0.371684415505879,1.05471129425373e-50,-0.709601234256455,-0.815742432414444,-0.606064457258036,1.66638023025273e-38,0.201351984917602,0.114188579666069,0.287963247944255,5.86460505689355e-06,0.0345530809457451,-0.130499718767819,0.200410970978376,0.686211543218937,-0.603297580155881,-0.750774919938071,-0.459480892779743,4.52150966767696e-15,0.0696165228705553,0.0483900018211702,0.0908545580077459,1.44032332287382e-10,-0.187218059508956,-0.268630254560041,-0.105393313613708,8.99227029677496e-06,-0.518352991366563,-0.562218544257299,-0.47466616099013,4.1251545453476e-115
"Pezoloma ericae",-0.708801802370307,-0.758829762242083,-0.658647126796333,2.80832221503011e-144,-0.24438327382435,-0.308177564981948,-0.181217189547599,6.51411053769802e-14,0.0707881224324877,0.0120973470690309,0.130892314248887,0.0175889706316151,0.296190431308672,0.152033743704125,0.442772273105455,6.07625847928899e-05,-0.424275836590461,-0.556512546325536,-0.287447441172993,3.04659692033822e-09,0.118089542508644,0.100068685238188,0.136101219363098,1.83754218022728e-37,-0.906353456373947,-0.971396163719537,-0.841668051063625,1.28254643251327e-132,-0.164154599507852,-0.195931377278251,-0.132251373249319,9.99752605070748e-24
"Diplocarpon rosae",0.0566256809011332,0.0223137584597467,0.0909902144882031,0.00123312793472694,0.256918675042628,0.197778283197839,0.315856748607224,4.65257859119454e-17,0.328371385396608,0.262248358459057,0.396143784708783,1.08753607716686e-20,-0.325922195717337,-0.453711149385533,-0.202530854499777,4.9162940155913e-07,-0.585909105710972,-0.686307790911936,-0.485321183357398,5.47189882102638e-27,0.0888114361506586,0.0718200417380257,0.105823303141039,1.42559095929441e-24,-0.509829085817882,-0.568860696675904,-0.451521525077916,3.48212881226917e-60,-0.224308355975036,-0.255566045316536,-0.192985815117533,4.08761967159783e-44
"Marssonina brunnea",-0.283869648502753,-0.330073464218686,-0.237650119157533,3.44200063124782e-33,0.67085319611777,0.607110744350129,0.735044217900766,3.78623849460991e-81,0.330189010446053,0.247553046674106,0.414544759084468,3.0885817135833e-15,0.162031861063781,-0.0158192595909746,0.338516495303217,0.0748677793601461,0.045427888920334,-0.122772038805724,0.213131208761277,0.591549511827816,0.152681981688278,0.126323165535684,0.179044749697849,9.23118735714859e-30,-0.255030729499587,-0.323410852893384,-0.185565245152196,3.3757346088799e-13,-0.348435197320178,-0.381457150930324,-0.315429908471225,3.51988238028132e-92
"Hyaloscypha variabilis",-0.571028364481,-0.612681422099027,-0.529867422938163,8.70625176143105e-142,-0.221692728415634,-0.281190280731127,-0.16355841004438,1.39246567284007e-13,0.0594419823420798,-0.00203960753305739,0.120215554745252,0.0575456711101118,-0.2313238931045,-0.339723861040435,-0.123105685783991,4.15662193902323e-05,-0.353035485094073,-0.467419950008706,-0.239849575221917,2.14264883694105e-09,0.150309575217489,0.13470734226453,0.165885847441692,8.99878923197756e-79,-0.539791434199583,-0.610929660298015,-0.469614249758422,4.57546068325668e-51,-0.384791497491058,-0.411753730516647,-0.357880700878369,7.41708230361732e-164
"Hyaloscypha bicolor",-0.255332905366096,-0.302224455561065,-0.208611290906234,1.95709567056794e-26,0.0989452476245457,0.0416243148036038,0.156729198514439,0.0006753775798898,-0.0477929020452696,-0.118644418264637,0.0233807978987669,0.187745345416131,0.360496294739548,0.24310602646086,0.485956625600363,1.83184392609661e-09,-0.113643674110406,-0.223617369976181,-0.00463002671338783,0.0410517674137813,0.074576171648798,0.0579850808123471,0.0911918778729145,1.81159962387595e-18,-0.193623965702917,-0.261354249802521,-0.12581790462741,2.6691851826754e-08,-0.0988206561722135,-0.126096253736342,-0.0714688280561818,1.55467186699258e-12
"Phialocephala subalpina",-0.403343354938426,-0.44845995897381,-0.358484107770035,4.61493524391452e-71,0.170657818103312,0.113074680517224,0.228579924255117,9.11083452415126e-09,-0.566147726420479,-0.632842364883916,-0.498986212722921,3.23050113988133e-50,0.074331162437644,-0.0312277193081463,0.184056805075756,0.170181584468513,-0.98788599610855,-1.12397965210589,-0.8608260623798,2.18842007004615e-44,0.101964796696716,0.0848787602755966,0.119034458681995,1.29560241500164e-31,-0.37066511184234,-0.434719031154158,-0.307784508944827,1.20540632321564e-29,-0.182533937391342,-0.211713732690717,-0.153481454163997,1.35268978479268e-34
"Cadophora sp. DSE1049",-0.34549934730916,-0.379370508970609,-0.312024840785381,5.56253422625134e-88,-0.281513164327551,-0.333667260029728,-0.229482576015079,9.85903358474192e-25,-0.113537917458921,-0.179568654739013,-0.049031271568026,0.000599844719268436,0.848223700388156,0.740674106635559,0.957884585758869,1.64773011527351e-42,-0.332550284384181,-0.447955341646777,-0.213275623111738,1.26637027422328e-07,0.185158708372519,0.170273029902822,0.200025390673669,1.52494007807661e-131,-0.643649846270077,-0.698810415432281,-0.588359925203954,7.07683558180663e-101,-0.363115292384255,-0.39146159850115,-0.334692291153807,1.58618686582566e-131
"Rhynchosporium secalis",-0.450797157715728,-0.510667068660935,-0.39078256424293,3.52538136932537e-47,-0.145333681914897,-0.256601814811665,-0.0346286564192893,0.0101028325712015,0.664712446781866,0.560868319567717,0.769236025530473,4.51647983074141e-32,0.398961783368228,0.197691878701974,0.610650475079003,0.000102351435862647,-1.00205875904005,-1.46024890740179,-0.593682733189372,7.49268493723987e-08,-0.0980963979589067,-0.128945735020961,-0.0672552694389771,4.26908195187218e-10,0.423018236796297,0.385527470351608,0.460409300622828,7.54232499628328e-98,-0.246033404945652,-0.277846762303888,-0.214204874344021,1.45363505899323e-50
"Rhynchosporium commune",-0.39765815439062,-0.475595096008181,-0.320524150238527,1.44567760072964e-24,-0.983287420238229,-1.09558621816423,-0.872392172895287,1.8720555070011e-66,0.0243706959601364,-0.115579155266164,0.162628625885879,0.73213702807655,0.886679007901254,0.626012763177853,1.16497964352218,1.82081492246149e-11,-0.973272022905203,-1.1741973846226,-0.769804112599688,5.78291771934736e-18,0.13073406571074,0.094220884718058,0.167252753215398,2.40165781282358e-12,-0.6276890216853,-0.723955067964365,-0.531888115931318,4.43804981431207e-37,-0.516567521355269,-0.566954780644931,-0.466332139650935,3.23688819221774e-89
"Rhynchosporium agropyri",-0.166778078156182,-0.225504285592576,-0.108233943171171,2.05429310806536e-08,-0.294644909912177,-0.37367838956544,-0.216347918105941,3.99569073440112e-13,0.126229903471289,0.0125900055056447,0.240520913625457,0.0289862344951418,0.232415147349365,0.00175529446233238,0.486063488613493,0.0480101717912147,-0.904070301428677,-1.10612470619364,-0.709258546039514,5.18618689426358e-17,0.0976261534312036,0.0617196152854264,0.133675326103437,1.00223486208996e-07,0.698112338466589,0.654098507383445,0.741621073156857,7.62639813114835e-154,-0.70421349724796,-0.752406451865517,-0.656295597163823,4.291189308615e-174
"Botrytis cinerea",-0.173025299768486,-0.221196436079686,-0.125952253560235,3.47374054029565e-13,0.0587774296272642,0.000496697316281914,0.116200629631256,0.0481703172148981,0.408311492043319,0.32574432861433,0.489965495681237,1.29966568063924e-21,0.562940216680809,0.425589922488914,0.705286107911816,4.7365636678173e-15,-0.877493837978783,-1.09292422785723,-0.676533565066225,7.39798713007998e-19,0.299717899505387,0.279493658138044,0.319931896918203,3.72496547526264e-182,0.461371307748684,0.378473065307968,0.544247355228981,6.05725767560801e-26,-0.222493233175807,-0.254436534911639,-0.190505044218217,1.26565905789777e-42
"Sclerotinia sclerotiorum",0.110365007791929,0.0615856381483444,0.158958549307305,9.73850335021783e-06,0.286040861862777,0.213831377710507,0.359786528735963,1.81794631499798e-14,0.094919188102419,0.00136887727616024,0.188685114363285,0.0464327342793894,1.0057203358555,0.833046991733339,1.17940703189151,9.74809723564058e-29,-0.17405161429923,-0.272091096386881,-0.0733774460157849,0.00084300699860047,0.013745934516144,-0.0073137313244393,0.0347409296232479,0.200871498530412,-0.0535513317366242,-0.119432698902165,0.0117036910700705,0.108698883790433,0.249842606162431,0.21671388458772,0.283041759932707,7.90408665061149e-49
"Sclerotinia borealis",0.200843554033101,0.156365950987444,0.24553134323642,8.7051689084638e-19,0.273379451677096,0.218886215946788,0.327523803192727,9.10638288353701e-22,0.415250531975655,0.340199811340824,0.489856924627642,7.22855851353767e-25,0.0871385172437304,-0.0352630766897209,0.21057734604913,0.165339925363721,-0.758510824352479,-0.884230923501134,-0.637822702625879,1.4960458781492e-29,0.109901835730791,0.0916766100747198,0.128048349027458,4.21990861133746e-32,-0.357937535631286,-0.434354233622352,-0.28174890177391,4.12725844519263e-19,-0.0202151751107078,-0.050305174995694,0.00978465982446258,0.186304164711172
"Microdochium bolleyi",0.240800905174594,0.198847649895311,0.282992036221295,3.60122160996823e-29,-0.101120675654343,-0.171864142028245,-0.0305565834904418,0.00473232965349291,-0.283207098195652,-0.359204610780259,-0.206111709623336,2.03289655672985e-12,0.302198387675006,0.189508106358866,0.413006801210986,1.88720360496256e-07,-0.436995732312284,-0.531765498503677,-0.342099079015251,5.23227094510146e-17,0.113045109077885,0.0920135592239374,0.134079566967397,9.38316187732512e-26,0.0094224976552649,-0.065597894639778,0.0843112051810648,0.803715492134631,-0.12019210898437,-0.151033345395384,-0.0892731228115719,2.36069357864415e-14
"Pestalotiopsis fici",-0.219090412382024,-0.26081855966874,-0.177528823544635,5.54984397236557e-25,-0.14717133482939,-0.206015697587559,-0.08794842221786,1.66696605075968e-06,0.132177396687702,0.0667405748169236,0.197956060016066,7.13246880846027e-05,0.610765268130217,0.481679360879019,0.749315721194715,2.77009569993284e-19,-0.841100022908542,-0.968022748424733,-0.721065794927815,4.28356950940736e-40,0.0513149775378167,0.0328899663508136,0.0697186245362055,5.01450003227519e-08,-0.324467178218106,-0.386383703373071,-0.263131092623609,1.83744520988868e-24,-0.495622577855567,-0.522674029977031,-0.468718051291718,8.78189607114381e-267
"Eutypa lata",0.141562766813383,0.095010084329516,0.188294588141799,3.69111805525135e-09,-0.0234349928487812,-0.104638846594992,0.0578597982994028,0.581666000550175,-0.193067864398724,-0.276772662604482,-0.110269973295754,6.63275361413819e-06,-0.0390803071696394,-0.149177913722748,0.0704320747658319,0.477020124187805,-0.570031711157353,-0.675413384864139,-0.46622509375438,1.52493225252389e-22,0.137383467484087,0.112958149941244,0.161806650026964,3.43008823385326e-28,-0.320581801351786,-0.386829002658228,-0.254663755986479,4.93174846566307e-21,-0.0697937297094621,-0.103337113462012,-0.0362929323284554,4.68868793234207e-05
"Pseudomassariella vexata",-0.155329723655224,-0.198639482870483,-0.111746457392656,1.57323744037958e-12,0.162813397820805,0.0819315104576053,0.245006722833069,7.95066746837437e-05,-2.16771832091955e-05,-0.0796911318112126,0.0802553816167822,0.999191567407758,0.131343794740502,0.00459222401872011,0.258172877229053,0.0418892475693814,-0.294427920787894,-0.397584562173848,-0.190119440695452,5.12581800716655e-08,-0.0480131471429358,-0.0721612325862322,-0.0238809590264222,9.71866273584683e-05,-0.366961394735003,-0.440239335041487,-0.293873909967393,4.80301317140236e-22,-0.174041342906086,-0.214033740017091,-0.13395262967083,2.30948425563946e-17
"Rosellinia necatrix",0.123104255205261,0.0805643976313891,0.165699427635898,1.72473497857105e-08,-0.0914887692629809,-0.162819723911545,-0.0202936921877628,0.0116742752484471,-0.0383228424992099,-0.115001654080293,0.0377390026434593,0.327056385188355,0.0321296612082289,-0.0833920494802179,0.145824380030076,0.595166969683284,-0.188688686500153,-0.311497642154042,-0.0671586971649119,0.00280482376067587,0.230495882608992,0.21167465632125,0.249315168934375,1.5890932814323e-124,0.0328680490234005,-0.0327961632677819,0.0981641662013829,0.327250286606362,0.0495582562073731,0.0183687834958929,0.0806963584184423,0.0018757232088396
"Daldinia sp. EC12",-0.0717822372614356,-0.122929107323045,-0.0208488080006091,0.00580642120707179,0.227894152603122,0.153642859141517,0.300734797708411,3.58581682968117e-09,-0.0913249678411669,-0.166948449025873,-0.0157905621771036,0.0176681112815379,0.533082055595733,0.396710543790343,0.672082569887077,2.92442849543289e-15,-0.635355372959883,-0.777212802222355,-0.491883625925701,1.81076356298754e-16,0.104220086640088,0.0827482119209075,0.125704867261723,2.4642959188768e-21,-0.510042623080017,-0.588327021558018,-0.432142486980235,1.58079464471566e-36,-0.163644126909627,-0.198984913441197,-0.128323864349797,6.64087428521926e-20
"Hypoxylon sp. EC38",-0.486329943828494,-0.553093171517467,-0.419731063119809,9.21924941271513e-46,0.680713442254124,0.558375620927175,0.805199780180585,1.35696135345125e-26,-0.187310801265301,-0.291179447286811,-0.0835211335919734,0.000404185364646221,0.0918244387402661,-0.0642642701525511,0.250412897849409,0.264746347007622,-0.566381870739086,-0.749279638459717,-0.387278288107994,1.60993958383159e-09,-0.0859126799616581,-0.109914870178401,-0.061930976801088,1.83700807363152e-12,0.0235945108386981,-0.0605880708654564,0.108971501886079,0.58732902867389,-0.108861768378182,-0.14644713285491,-0.0712718321016367,1.46251273431649e-08
"Hypoxylon sp. CI-4A",-0.00329656925270878,-0.0498820699056518,0.0437228172971375,0.892764035356083,0.368678156797096,0.28986156247476,0.44633654029717,2.46134640521542e-19,-0.110821864100505,-0.173592482193297,-0.0473497465547849,0.000632419895281449,0.183054231829505,0.0800954284778035,0.286612081389638,0.000447126370612298,-1.04725677468604,-1.1617365388061,-0.929833615047658,1.14599592266664e-38,-0.150992847549723,-0.170608381286673,-0.131370084301539,2.96306511184224e-51,-0.245182392088163,-0.310671261772909,-0.179630427816499,4.46342628720348e-13,-0.049749688857609,-0.0830784416964127,-0.0163894028536608,0.00349498733819671
"Hypoxylon sp. CO27-5",-0.830063236682863,-0.905846997890624,-0.754415972565273,3.70934401672071e-92,-0.239205235529977,-0.365237618746674,-0.113701891853006,0.000196804948377314,-0.0878534432002341,-0.172314169962477,-0.00346688009942665,0.0421756518167172,0.351110212444233,0.11870301477128,0.580582625519531,0.00298350419604146,-0.858653948641585,-1.01347007848176,-0.696946737864222,1.78660168137017e-21,0.361556387908612,0.338496099015654,0.384568698032612,2.46447492745036e-202,-0.931995977943895,-1.03088130640632,-0.833221508596605,1.3385647203967e-69,-0.220543914995999,-0.258712799275263,-0.182193224579472,4.96023098704523e-29
"Phaeoacremonium minimum",-0.231802798233822,-0.267890655203875,-0.195278440890674,6.38495769290081e-34,-0.262127945551749,-0.312322795997361,-0.212620177882209,1.58536254416651e-24,0.251094944662481,0.196588147741067,0.305687998065721,5.17238712098484e-19,-0.10550859015427,-0.200927167104518,-0.00953215464363123,0.0326066008685386,-0.145298381750772,-0.237876582107799,-0.0504564330361515,0.0026262407930588,0.120366798402825,0.103991363196118,0.136732934204842,1.07916468021465e-46,-0.23521919445889,-0.302769662576189,-0.167346703484643,1.77281376621422e-11,-0.142557534232904,-0.173497269031357,-0.111683738728,1.07316483384828e-19
"Coniochaeta ligniaria",0.463100548473273,0.4187947934316,0.507291998124408,1.72730149487834e-89,0.0969537233976353,0.00846621653785807,0.184771291037371,0.0312766240992519,-0.0661903413581903,-0.136478021755354,0.00429868580042917,0.0658347312617426,0.389950648358246,0.262341986796876,0.520987051468407,2.37029801249535e-09,-0.464267463256933,-0.567264886051813,-0.359009355690317,3.66934847235824e-17,0.336598077885704,0.314986379937394,0.358180932998214,2.02886479733563e-199,-0.188741626169656,-0.260302101452444,-0.117786461757427,1.5481059306065e-07,0.269834506884633,0.242346666529267,0.297376383249864,1.58615947000974e-80
"Pyricularia grisea",-0.2488918452194,-0.293017375514733,-0.205056539350917,5.66911927068681e-28,0.148532245091895,0.0781459734887251,0.218522630121218,3.99614179919037e-05,0.350437499508352,0.26561082221952,0.433644025150078,7.24928034306385e-16,-0.613584622909184,-0.729368543054468,-0.497838164548124,1.43228025117033e-24,-0.282310004073617,-0.404531010296728,-0.157932994587271,9.79675669187298e-06,0.0316926662642981,0.0132742055484857,0.0501074427455713,0.000728389553326728,-0.335440765914379,-0.40377511914307,-0.265287766356598,1.22413785813673e-19,-0.137064225316442,-0.169861771152873,-0.104232552467474,4.06557752540263e-16
"Pyricularia oryzae",-0.128446032045908,-0.171884509915776,-0.0855537766674152,5.74353015906851e-09,-0.487201967418605,-0.552238695608607,-0.423330444457307,1.13511423883958e-46,0.11690082754436,0.0455203627930604,0.188824473408774,0.0014133053497884,0.158243391989807,0.0185188938359574,0.30574933991182,0.0259077871849798,-0.223245911887429,-0.31671121048755,-0.128996767084042,4.50357721548277e-06,0.173809079623434,0.156447836848531,0.191146596730925,2.93615109194813e-84,-0.35045906365509,-0.429434064315979,-0.272491361803993,1.30251048420003e-18,-0.245023366221721,-0.279932494054801,-0.209946768127525,1.63043676055083e-41
"Pyricularia pennisetigena",-0.203046062673097,-0.256554682024662,-0.150025412882103,1.44581123101518e-13,0.161799321944807,0.0699422331611716,0.253639483269103,0.000641203381848922,-0.268906560288147,-0.345297850129702,-0.191877271897016,1.66901452894159e-11,0.505999032612898,0.361433219977707,0.650531187351738,4.305061561428e-11,0.267007378999512,0.158085843743036,0.371227065756987,1.81889812118295e-06,0.189588954245808,0.167394236862295,0.211834803666247,1.90565116648153e-62,-0.0763413810401063,-0.153579222432043,0.00085882716332215,0.0530214015206162,-0.0286555921418341,-0.0626583336513249,0.00530616797428735,0.0989514912796806
"Coniella lustricola",0.206321350297349,0.168135503739326,0.244396471234489,1.62903600196978e-25,-0.157767194601014,-0.220833477751435,-0.0951067702045993,8.23778591918486e-07,0.112465350274541,0.0427357543008905,0.182007212806558,0.0016960415692607,-0.396630679092913,-0.482489452054856,-0.309687042108137,6.58828407280124e-17,-0.136953911463633,-0.263760405681124,-0.0126230424275376,0.0304188962712302,0.0605340031137903,0.0429796567083036,0.0780914420720769,1.34664567079365e-11,-0.481842232509381,-0.543201415876593,-0.421283279668438,9.63899390510833e-50,-0.361473655311651,-0.390282478290666,-0.332708819424166,2.09102489854196e-129
"Valsa mali",-0.0495398116805513,-0.0863116207720814,-0.0127625386493534,0.00804725351202417,-0.0119137250099306,-0.0716507243485721,0.0478376094083456,0.692305719450138,-0.194786159194695,-0.265332055501845,-0.121906989117952,1.99058818637649e-07,0.027077574215454,-0.0614549739289329,0.116378791460868,0.544650463613424,-0.721619318427992,-0.823965269256057,-0.620329992317388,5.24500467082032e-36,0.177753997914579,0.16336555203514,0.192157371499486,4.71983613272152e-126,0.140656383740247,0.082688731448634,0.198493219617912,1.80821173083649e-06,0.0757191361418976,0.0490221598345594,0.10239261559134,2.99551313592326e-08
"Diaporthe ampelina",0.122614540675446,0.0770352763692789,0.168926931895381,1.44297425354281e-07,-0.0806754324306057,-0.137229175131505,-0.0231363504611926,0.00581245975069076,0.0822287463635363,0.0188255007469829,0.146384659485701,0.0109789892619663,0.253064826038268,0.134993796078493,0.371838616023522,3.16232140785117e-05,-0.619375835703701,-0.731450421277637,-0.510196820406907,4.53582471627733e-23,0.0298963407204158,0.013766765490001,0.0460105076501842,0.000283500175433484,-0.519153215867482,-0.590947316391253,-0.44764326516518,1.3943393307181e-42,-0.0849449070083761,-0.113532703330644,-0.0564367142108526,5.07056184827774e-09
"Diaporthe helianthi",-0.23293989459522,-0.273222659947774,-0.192511465909742,9.32221881073168e-30,0.320002493382785,0.249538277427218,0.390795304427406,1.29904982198669e-18,0.334571429655282,0.260681822236625,0.408152051482559,1.99560739832314e-18,-0.0783710407064189,-0.235567864514424,0.0806519373532212,0.340376440851076,-0.422135622738829,-0.523825282506154,-0.320193304902264,5.31485716082313e-16,0.328725160246162,0.30683486404366,0.350571038889875,1.75135985004914e-186,-0.550553463397592,-0.618039922443343,-0.48253895632995,5.06835219890084e-53,-0.273255099281417,-0.304243207866125,-0.242194940019126,2.2862428601376e-65
"Grosmannia clavigera",0.0309917140644752,-0.0165721896595709,0.0784312979064703,0.201566275006658,-0.203276858312859,-0.277819809882277,-0.130369183143297,6.5529081264139e-08,0.0451834905556158,-0.0297424661722174,0.120885742850975,0.234742442315023,-0.0320308214228496,-0.129799361869059,0.0657631533178101,0.51789375105109,-1.01677194912858,-1.21593761405331,-0.817716035507073,5.21301243010219e-24,0.146805365402395,0.12895882026979,0.164605235098852,4.95628841928305e-58,0.0764948178717636,0.00604097219666138,0.147167809784511,0.0330517966930327,0.182146263559033,0.151680524236258,0.212829405168853,2.21528045978258e-31
"Ophiostoma piceae",0.0163026106823467,-0.0269632467870884,0.0597664200959414,0.461205475176867,-0.195820586723129,-0.255716399820587,-0.134846146115873,4.61988312839799e-10,-0.489508210806392,-0.562698067136338,-0.415562344699696,1.07357907297394e-35,0.289078189444795,0.16546177074062,0.417481302432535,7.87506272597772e-06,-0.337418121056945,-0.421920086786725,-0.250908322084757,2.44835883015736e-13,0.10122248836577,0.083027213681815,0.119421644592296,1.29158608476054e-27,-0.0584798430039446,-0.128785308128683,0.011494483742375,0.100700178903007,0.235764786704068,0.203359880614726,0.26825801925955,2.84776877826581e-45
"Sporothrix schenckii",0.125447116600709,0.0410378100583931,0.208675510067244,0.00364240303723113,0.0945112940566239,0.0108181508337282,0.180012923801265,0.0270568874690258,-0.195399089550889,-0.366593732628412,-0.0713196176555334,0.000914083592204358,2.33866435812225,1.67143742437504,2.70579895228791,3.73268678616166e-18,-1.96934857032378,-2.13652709104927,-1.77037500410669,1.34077107380823e-27,-0.0290446280826874,-0.055738440991675,-0.00309771116843944,0.0280523950658611,0.772809353291967,0.578695546622622,1.01077030646148,9.46569597177195e-22,0.105108268217126,0.0604252987568584,0.153341947221038,2.14869107306339e-06
"Sporothrix brasiliensis",0.210661409649742,0.160588153292774,0.260539485347498,4.23072849716499e-16,-0.213636191182847,-0.286204324429667,-0.141052638299072,1.06231252378475e-08,-0.404031932485643,-0.494861022258995,-0.319999148683919,1.06694473524982e-20,-0.22332484681001,-0.335379609390678,-0.107783841384689,0.000177902599018909,0.0402884886118505,-0.0606224962972079,0.140862850349886,0.432165478853562,0.0204652993935004,0.000473904036940281,0.0404587217318871,0.0448174996502153,0.0883059351737566,0.0142482711671043,0.161724721706389,0.0195715044516506,0.0516918311243844,0.0222370884549429,0.0810138623372262,0.000581953638686562
"Sporothrix insectorum",0.160443168795768,0.115370671188276,0.205998095797197,2.16451434153158e-12,-0.600558631685823,-0.672981133779731,-0.528012861739067,4.09082545382134e-53,-0.247290820172564,-0.323866326894331,-0.172708273928834,8.10159271032984e-11,0.058861618894459,-0.0637607448844418,0.181508035870877,0.340097274227324,-0.047130268769797,-0.157941359428656,0.0630916041334184,0.395871216223252,0.253124509843516,0.233575312157527,0.27267361441468,8.15265400501061e-140,-0.565637921330281,-0.652522973156636,-0.479199558367408,1.84891410336815e-35,-0.297037328429571,-0.332020182106282,-0.261890425316252,5.08151040437359e-61
"Madurella mycetomatis",-0.0632038391126151,-0.116250838937989,-0.0103431692304092,0.0192463508292593,-0.189279630417595,-0.261161270022072,-0.118499549219074,2.57346621253353e-07,0.202778016779018,0.114086915745491,0.290311280404757,7.15495956575556e-06,0.246101660803773,0.114723817997803,0.383128538067598,0.000248980599616196,-0.0919866864927663,-0.195441036004782,0.0109860590398468,0.0791165765079983,0.0670194528333519,0.0423477322052406,0.0916709475520279,1.07250234138936e-07,0.0282349269397524,-0.0537349418821748,0.11091053842617,0.502007717465999,0.0024522156394963,-0.0378432048820124,0.0428567188302285,0.905301404931623
