Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated Homo_sapiens pair1	decontaminated Homo_sapiens pair2	decontaminated Homo_sapiens orphan1	decontaminated Homo_sapiens orphan2	final pair1	final pair2	final orphan1	final orphan2
MG100204	7615263.0	7606018.0	5024805.0	5024805.0	419922.0	1350660.0	5027956.0	5027956.0	416771.0	1347509.0	5027956.0	5027956.0	416771.0	1347509.0
MG100205	6294808.0	6291210.0	4005328.0	4005328.0	264638.0	1425979.0	4020097.0	4020097.0	249869.0	1411209.0	4020097.0	4020097.0	249869.0	1411209.0
MG100206	3181407.0	3184063.0	1964755.0	1964755.0	210989.0	691026.0	2007177.0	2007177.0	168567.0	648604.0	2007177.0	2007177.0	168567.0	648604.0
MG100207	4678934.0	4680739.0	2948960.0	2948960.0	244544.0	1034162.0	2975629.0	2975629.0	217873.0	1007489.0	2975629.0	2975629.0	217873.0	1007489.0
MG100208	3076078.0	3078978.0	1975756.0	1975756.0	205751.0	616965.0	2017546.0	2017546.0	163958.0	575173.0	2017546.0	2017546.0	163958.0	575173.0
MMPU29365221ST	62639845.0	62639845.0	60854677.0	60854677.0	1007848.0	723422.0	60783754.0	60783754.0	1022013.0	738156.0	60783754.0	60783754.0	1022013.0	738156.0
MMPU68403337ST	62868846.0	62868846.0	60461937.0	60461937.0	1474677.0	857864.0	60459826.0	60459826.0	1475236.0	858499.0	60459826.0	60459826.0	1475236.0	858499.0
MMPU72854103ST	83994606.0	83994606.0	80234772.0	80234772.0	1972051.0	1661850.0	80231432.0	80231432.0	1972820.0	1662754.0	80231432.0	80231432.0	1972820.0	1662754.0
MMPU84450604ST	68897971.0	68897971.0	65479855.0	65479855.0	1803389.0	1488334.0	65475638.0	65475638.0	1804193.0	1489269.0	65475638.0	65475638.0	1804193.0	1489269.0
MMPU99077057ST	50355125.0	50355125.0	48754331.0	48754331.0	938562.0	614012.0	48752798.0	48752798.0	938904.0	614381.0	48752798.0	48752798.0	938904.0	614381.0
MMRS11288076ST	32288810.0	32288810.0	31190260.0	31190260.0	611907.0	450151.0	31190055.0	31190055.0	611980.0	450228.0	31190055.0	31190055.0	611980.0	450228.0
MMRS11664448ST	40677763.0	40677763.0	39340475.0	39340475.0	811853.0	484632.0	39340202.0	39340202.0	811939.0	484712.0	39340202.0	39340202.0	811939.0	484712.0
MMRS11932626ST	19143742.0	19143742.0	17608222.0	17608222.0	1047074.0	422563.0	17607793.0	17607793.0	1047223.0	422730.0	17607793.0	17607793.0	1047223.0	422730.0
MMRS12272136ST	31915932.0	31915932.0	30888687.0	30888687.0	528245.0	464714.0	30888603.0	30888603.0	528278.0	464745.0	30888603.0	30888603.0	528278.0	464745.0
MMRS14379078ST	31456002.0	31456002.0	30681088.0	30681088.0	437693.0	318596.0	30679843.0	30679843.0	438108.0	319014.0	30679843.0	30679843.0	438108.0	319014.0
MMRS14602194ST	37798791.0	37798791.0	36575410.0	36575410.0	686342.0	504671.0	36567981.0	36567981.0	688856.0	507133.0	36567981.0	36567981.0	688856.0	507133.0
MMRS15137911ST	30438529.0	30438529.0	29455191.0	29455191.0	550399.0	407245.0	29452488.0	29452488.0	551262.0	408181.0	29452488.0	29452488.0	551262.0	408181.0
MMRS16644320ST	45013766.0	45013766.0	43810507.0	43810507.0	681039.0	490215.0	43810179.0	43810179.0	681148.0	490331.0	43810179.0	43810179.0	681148.0	490331.0
MMRS17603756ST	34803932.0	34803932.0	33543403.0	33543403.0	753431.0	468688.0	33541883.0	33541883.0	753966.0	469240.0	33541883.0	33541883.0	753966.0	469240.0
MMRS17963147ST	29798478.0	29798478.0	27785148.0	27785148.0	1365773.0	565589.0	27785058.0	27785058.0	1365792.0	565616.0	27785058.0	27785058.0	1365792.0	565616.0
MMRS18295921ST	35291111.0	35291111.0	34371831.0	34371831.0	513607.0	383785.0	34370246.0	34370246.0	514199.0	384292.0	34370246.0	34370246.0	514199.0	384292.0
MMRS20257302ST	25636353.0	25636353.0	24637569.0	24637569.0	598331.0	368037.0	24637274.0	24637274.0	598440.0	368148.0	24637274.0	24637274.0	598440.0	368148.0
MMRS21365932ST	34098898.0	34098898.0	32842934.0	32842934.0	720437.0	500721.0	32842838.0	32842838.0	720468.0	500766.0	32842838.0	32842838.0	720468.0	500766.0
MMRS24340226ST	26854529.0	26854529.0	24940476.0	24940476.0	1305733.0	529144.0	24940393.0	24940393.0	1305766.0	529173.0	24940393.0	24940393.0	1305766.0	529173.0
MMRS25211151ST	28665776.0	28665776.0	26934193.0	26934193.0	1105817.0	553103.0	26933435.0	26933435.0	1106059.0	553346.0	26933435.0	26933435.0	1106059.0	553346.0
MMRS25641480ST	37827876.0	37827876.0	36496758.0	36496758.0	819682.0	469865.0	36496230.0	36496230.0	819865.0	470051.0	36496230.0	36496230.0	819865.0	470051.0
MMRS29805707ST	34383203.0	34383203.0	33304577.0	33304577.0	589189.0	456922.0	33303510.0	33303510.0	589560.0	457239.0	33303510.0	33303510.0	589560.0	457239.0
MMRS31306426ST	21791469.0	21791469.0	20275735.0	20275735.0	1014878.0	437316.0	20274455.0	20274455.0	1015341.0	437701.0	20274455.0	20274455.0	1015341.0	437701.0
MMRS32573774ST	34994237.0	34994237.0	33781654.0	33781654.0	691638.0	487477.0	33781201.0	33781201.0	691827.0	487690.0	33781201.0	33781201.0	691827.0	487690.0
MMRS33294861ST	29366913.0	29366913.0	28347682.0	28347682.0	577665.0	410099.0	28347393.0	28347393.0	577772.0	410193.0	28347393.0	28347393.0	577772.0	410193.0
MMRS34525504ST	22537075.0	22537075.0	20907278.0	20907278.0	1086206.0	472927.0	20907121.0	20907121.0	1086248.0	472975.0	20907121.0	20907121.0	1086248.0	472975.0
MMRS34569532ST	29733818.0	29733818.0	28626457.0	28626457.0	639916.0	430170.0	28626306.0	28626306.0	639989.0	430220.0	28626306.0	28626306.0	639989.0	430220.0
MMRS35808664ST	38333782.0	38333782.0	37155094.0	37155094.0	710908.0	430721.0	37155014.0	37155014.0	710945.0	430756.0	37155014.0	37155014.0	710945.0	430756.0
MMRS36405092ST	26023369.0	26023369.0	25177085.0	25177085.0	491086.0	328302.0	25177022.0	25177022.0	491114.0	328317.0	25177022.0	25177022.0	491114.0	328317.0
MMRS38861560ST	35450570.0	35450570.0	34294574.0	34294574.0	677512.0	440502.0	34294138.0	34294138.0	677633.0	440654.0	34294138.0	34294138.0	677633.0	440654.0
MMRS38954404ST	36187961.0	36187961.0	34940224.0	34940224.0	758893.0	447268.0	34939826.0	34939826.0	759016.0	447378.0	34939826.0	34939826.0	759016.0	447378.0
MMRS39415781ST	36234860.0	36234860.0	34953597.0	34953597.0	748503.0	493993.0	34953409.0	34953409.0	748580.0	494060.0	34953409.0	34953409.0	748580.0	494060.0
MMRS39582183ST	28933847.0	28933847.0	27959723.0	27959723.0	543813.0	403974.0	27959567.0	27959567.0	543848.0	404017.0	27959567.0	27959567.0	543848.0	404017.0
MMRS40913371ST	35656262.0	35656262.0	34517208.0	34517208.0	701134.0	403180.0	34516717.0	34516717.0	701250.0	403297.0	34516717.0	34516717.0	701250.0	403297.0
MMRS41266697ST	30052315.0	30052315.0	29022239.0	29022239.0	557240.0	437361.0	29022147.0	29022147.0	557280.0	437402.0	29022147.0	29022147.0	557280.0	437402.0
MMRS41711735ST	19550526.0	19550526.0	17822625.0	17822625.0	1233790.0	422217.0	17822350.0	17822350.0	1233909.0	422310.0	17822350.0	17822350.0	1233909.0	422310.0
MMRS42570301ST	33684498.0	33684498.0	32509517.0	32509517.0	659952.0	477342.0	32509288.0	32509288.0	660020.0	477406.0	32509288.0	32509288.0	660020.0	477406.0
MMRS42780924ST	67209844.0	67209844.0	64896738.0	64896738.0	1409642.0	826377.0	64896617.0	64896617.0	1409692.0	826417.0	64896617.0	64896617.0	1409692.0	826417.0
MMRS43563715ST	30176699.0	30176699.0	29095648.0	29095648.0	665148.0	380557.0	29095519.0	29095519.0	665190.0	380621.0	29095519.0	29095519.0	665190.0	380621.0
MMRS43939546ST	39849987.0	39849987.0	38627921.0	38627921.0	691797.0	494907.0	38624424.0	38624424.0	692820.0	495994.0	38624424.0	38624424.0	692820.0	495994.0
MMRS44197125ST	20242480.0	20242480.0	19637772.0	19637772.0	369399.0	216242.0	19635413.0	19635413.0	370074.0	217014.0	19635413.0	19635413.0	370074.0	217014.0
MMRS44203591ST	22064093.0	22064093.0	20730192.0	20730192.0	890407.0	390109.0	20729920.0	20729920.0	890477.0	390194.0	20729920.0	20729920.0	890477.0	390194.0
MMRS44587603ST	24227232.0	24227232.0	23379501.0	23379501.0	484628.0	341221.0	23379439.0	23379439.0	484648.0	341253.0	23379439.0	23379439.0	484648.0	341253.0
MMRS47662059ST	22248833.0	22248833.0	20533966.0	20533966.0	1174989.0	468014.0	20533826.0	20533826.0	1175036.0	468058.0	20533826.0	20533826.0	1175036.0	468058.0
MMRS47685461ST	32992096.0	32992096.0	31766007.0	31766007.0	714581.0	471898.0	31764429.0	31764429.0	715072.0	472432.0	31764429.0	31764429.0	715072.0	472432.0
MMRS48639115ST	28983071.0	28983071.0	28231383.0	28231383.0	421447.0	310697.0	28231021.0	28231021.0	421571.0	310829.0	28231021.0	28231021.0	421571.0	310829.0
MMRS51307502ST	25121275.0	25121275.0	23751039.0	23751039.0	878531.0	443420.0	23750947.0	23750947.0	878566.0	443472.0	23750947.0	23750947.0	878566.0	443472.0
MMRS51410669ST	32912525.0	32912525.0	31847811.0	31847811.0	599281.0	436291.0	31847097.0	31847097.0	599567.0	436567.0	31847097.0	31847097.0	599567.0	436567.0
MMRS51728985ST	1904212.0	1904212.0	1841550.0	1841550.0	35865.0	24711.0	1687664.0	1687664.0	87561.0	78324.0	1687664.0	1687664.0	87561.0	78324.0
MMRS51737257ST	43239234.0	43239234.0	41763623.0	41763623.0	795879.0	631339.0	41763077.0	41763077.0	796073.0	631529.0	41763077.0	41763077.0	796073.0	631529.0
MMRS54246132ST	34604617.0	34604617.0	33278656.0	33278656.0	768503.0	520362.0	33278512.0	33278512.0	768568.0	520425.0	33278512.0	33278512.0	768568.0	520425.0
MMRS54316675ST	30809833.0	30809833.0	29536781.0	29536781.0	747428.0	485818.0	29531834.0	29531834.0	749097.0	487484.0	29531834.0	29531834.0	749097.0	487484.0
MMRS55294627ST	35574420.0	35574420.0	34445887.0	34445887.0	622890.0	475274.0	34438191.0	34438191.0	625620.0	477991.0	34438191.0	34438191.0	625620.0	477991.0
MMRS56137463ST	35186158.0	35186158.0	34108694.0	34108694.0	608711.0	436162.0	34108349.0	34108349.0	608831.0	436261.0	34108349.0	34108349.0	608831.0	436261.0
MMRS57276462ST	32342091.0	32342091.0	31240585.0	31240585.0	614559.0	452727.0	31240181.0	31240181.0	614698.0	452891.0	31240181.0	31240181.0	614698.0	452891.0
MMRS57569834ST	31073232.0	31073232.0	30278847.0	30278847.0	478214.0	298960.0	30278795.0	30278795.0	478240.0	298974.0	30278795.0	30278795.0	478240.0	298974.0
MMRS59699117ST	22342182.0	22342182.0	21671875.0	21671875.0	373773.0	275156.0	21671762.0	21671762.0	373802.0	275209.0	21671762.0	21671762.0	373802.0	275209.0
MMRS61683006ST	49812524.0	49812524.0	48458158.0	48458158.0	744485.0	575580.0	48458051.0	48458051.0	744523.0	575622.0	48458051.0	48458051.0	744523.0	575622.0
MMRS62192467ST	30792815.0	30792815.0	29716656.0	29716656.0	616517.0	426302.0	29716252.0	29716252.0	616653.0	426421.0	29716252.0	29716252.0	616653.0	426421.0
MMRS62376181ST	35260531.0	35260531.0	33948308.0	33948308.0	764623.0	506190.0	33948106.0	33948106.0	764691.0	506260.0	33948106.0	33948106.0	764691.0	506260.0
MMRS62666492ST	25399061.0	25399061.0	24463747.0	24463747.0	530757.0	373842.0	24463665.0	24463665.0	530789.0	373868.0	24463665.0	24463665.0	530789.0	373868.0
MMRS64281211ST	39378010.0	39378010.0	38094245.0	38094245.0	758195.0	482708.0	38094068.0	38094068.0	758251.0	482764.0	38094068.0	38094068.0	758251.0	482764.0
MMRS64281551ST	30157332.0	30157332.0	29176469.0	29176469.0	574824.0	374872.0	29176110.0	29176110.0	574971.0	374987.0	29176110.0	29176110.0	574971.0	374987.0
MMRS65205033ST	23439106.0	23439106.0	22634146.0	22634146.0	477512.0	301826.0	22633618.0	22633618.0	477713.0	301991.0	22633618.0	22633618.0	477713.0	301991.0
MMRS65742083ST	34899589.0	34899589.0	33506188.0	33506188.0	882693.0	467039.0	33505662.0	33505662.0	882942.0	467247.0	33505662.0	33505662.0	882942.0	467247.0
MMRS65862658ST	33419025.0	33419025.0	32371316.0	32371316.0	603011.0	416296.0	32371173.0	32371173.0	603060.0	416368.0	32371173.0	32371173.0	603060.0	416368.0
MMRS65945127ST	34339885.0	34339885.0	33134101.0	33134101.0	748099.0	419728.0	33134045.0	33134045.0	748122.0	419747.0	33134045.0	33134045.0	748122.0	419747.0
MMRS66868025ST	28862466.0	28862466.0	27446558.0	27446558.0	917874.0	451092.0	27446337.0	27446337.0	917983.0	451196.0	27446337.0	27446337.0	917983.0	451196.0
MMRS67096717ST	19855113.0	19855113.0	18258629.0	18258629.0	1030383.0	492593.0	18257583.0	18257583.0	1030678.0	492862.0	18257583.0	18257583.0	1030678.0	492862.0
MMRS67247116ST	46688758.0	46688758.0	45264199.0	45264199.0	766107.0	613701.0	45251386.0	45251386.0	770387.0	617877.0	45251386.0	45251386.0	770387.0	617877.0
MMRS67690541ST	37548480.0	37548480.0	36285205.0	36285205.0	738232.0	481570.0	36284959.0	36284959.0	738330.0	481646.0	36284959.0	36284959.0	738330.0	481646.0
MMRS68630931ST	31453690.0	31453690.0	30483851.0	30483851.0	572009.0	366440.0	30483783.0	30483783.0	572032.0	366464.0	30483783.0	30483783.0	572032.0	366464.0
MMRS68910755ST	33497649.0	33497649.0	32559048.0	32559048.0	561192.0	347781.0	32558921.0	32558921.0	561223.0	347829.0	32558921.0	32558921.0	561223.0	347829.0
MMRS71238091ST	35879289.0	35879289.0	34830931.0	34830931.0	586629.0	434945.0	34830754.0	34830754.0	586680.0	434993.0	34830754.0	34830754.0	586680.0	434993.0
MMRS71762412ST	32656865.0	32656865.0	31637738.0	31637738.0	584136.0	404600.0	31637378.0	31637378.0	584230.0	404739.0	31637378.0	31637378.0	584230.0	404739.0
MMRS72802364ST	33752797.0	33752797.0	32708537.0	32708537.0	602442.0	414174.0	32708088.0	32708088.0	602608.0	414317.0	32708088.0	32708088.0	602608.0	414317.0
MMRS72980899ST	34951682.0	34951682.0	33749769.0	33749769.0	673283.0	487928.0	33748824.0	33748824.0	673608.0	488284.0	33748824.0	33748824.0	673608.0	488284.0
MMRS73787048ST	35737917.0	35737917.0	34564069.0	34564069.0	632650.0	509233.0	34563629.0	34563629.0	632812.0	509377.0	34563629.0	34563629.0	632812.0	509377.0
MMRS77018926ST	36307278.0	36307278.0	34604842.0	34604842.0	1084948.0	559790.0	34604561.0	34604561.0	1085072.0	559899.0	34604561.0	34604561.0	1085072.0	559899.0
MMRS77321055ST	31545115.0	31545115.0	30450064.0	30450064.0	648718.0	411383.0	30420333.0	30420333.0	657604.0	422668.0	30420333.0	30420333.0	657604.0	422668.0
MMRS77487595ST	31102625.0	31102625.0	29856136.0	29856136.0	753019.0	457732.0	29852175.0	29852175.0	754495.0	459140.0	29852175.0	29852175.0	754495.0	459140.0
MMRS78791111ST	31554678.0	31554678.0	30537003.0	30537003.0	578979.0	410282.0	30536644.0	30536644.0	579124.0	410406.0	30536644.0	30536644.0	579124.0	410406.0
MMRS79893829ST	21716021.0	21716021.0	19985020.0	19985020.0	1145156.0	509632.0	19984850.0	19984850.0	1145231.0	509692.0	19984850.0	19984850.0	1145231.0	509692.0
MMRS80093644ST	25912166.0	25912166.0	24890931.0	24890931.0	558525.0	434340.0	24838372.0	24838372.0	577374.0	453161.0	24838372.0	24838372.0	577374.0	453161.0
MMRS81130264ST	33508209.0	33508209.0	32681030.0	32681030.0	514787.0	291253.0	32680930.0	32680930.0	514825.0	291289.0	32680930.0	32680930.0	514825.0	291289.0
MMRS81135225ST	36563203.0	36563203.0	35515434.0	35515434.0	602898.0	421357.0	35515252.0	35515252.0	602964.0	421406.0	35515252.0	35515252.0	602964.0	421406.0
MMRS81194191ST	26027114.0	26027114.0	25165007.0	25165007.0	469785.0	363838.0	25163601.0	25163601.0	470312.0	364297.0	25163601.0	25163601.0	470312.0	364297.0
MMRS81671217ST	37348947.0	37348947.0	36118359.0	36118359.0	682770.0	513507.0	36117593.0	36117593.0	683002.0	513752.0	36117593.0	36117593.0	683002.0	513752.0
MMRS84085284ST	31120879.0	31120879.0	29627742.0	29627742.0	895402.0	546280.0	29626709.0	29626709.0	895711.0	546579.0	29626709.0	29626709.0	895711.0	546579.0
MMRS84159866ST	33812937.0	33812937.0	32675846.0	32675846.0	648912.0	457500.0	32675207.0	32675207.0	649139.0	457738.0	32675207.0	32675207.0	649139.0	457738.0
MMRS84954772ST	37326394.0	37326394.0	36071934.0	36071934.0	751971.0	464223.0	36071627.0	36071627.0	752074.0	464308.0	36071627.0	36071627.0	752074.0	464308.0
MMRS85382779ST	29565864.0	29565864.0	28738957.0	28738957.0	457202.0	349494.0	28726228.0	28726228.0	461779.0	353962.0	28726228.0	28726228.0	461779.0	353962.0
MMRS85438660ST	33214627.0	33214627.0	32177747.0	32177747.0	572177.0	436711.0	32177378.0	32177378.0	572324.0	436846.0	32177378.0	32177378.0	572324.0	436846.0
MMRS85548821ST	30554752.0	30554752.0	29658272.0	29658272.0	501766.0	371187.0	29658179.0	29658179.0	501800.0	371219.0	29658179.0	29658179.0	501800.0	371219.0
MMRS86168210ST	24899470.0	24899470.0	23668439.0	23668439.0	846889.0	342527.0	23668166.0	23668166.0	846963.0	342716.0	23668166.0	23668166.0	846963.0	342716.0
MMRS86178473ST	31916171.0	31916171.0	30754818.0	30754818.0	689826.0	436313.0	30754711.0	30754711.0	689855.0	436357.0	30754711.0	30754711.0	689855.0	436357.0
MMRS86958796ST	21908321.0	21908321.0	20313258.0	20313258.0	1107071.0	423306.0	20312927.0	20312927.0	1107163.0	423401.0	20312927.0	20312927.0	1107163.0	423401.0
MMRS87723283ST	36245861.0	36245861.0	35063781.0	35063781.0	715226.0	429626.0	35063694.0	35063694.0	715260.0	429660.0	35063694.0	35063694.0	715260.0	429660.0
MMRS88581325ST	30577843.0	30577843.0	29656357.0	29656357.0	525442.0	371628.0	29655827.0	29655827.0	525651.0	371838.0	29655827.0	29655827.0	525651.0	371838.0
MMRS90191266ST	30775747.0	30775747.0	29455178.0	29455178.0	780199.0	497960.0	29442774.0	29442774.0	784619.0	502234.0	29442774.0	29442774.0	784619.0	502234.0
MMRS91297590ST	23462577.0	23462577.0	21742672.0	21742672.0	1080315.0	562055.0	21742465.0	21742465.0	1080381.0	562128.0	21742465.0	21742465.0	1080381.0	562128.0
MMRS92544445ST	36604058.0	36604058.0	35465513.0	35465513.0	620844.0	485685.0	35465448.0	35465448.0	620863.0	485708.0	35465448.0	35465448.0	620863.0	485708.0
MMRS92546335ST	20357472.0	20357472.0	18933692.0	18933692.0	912345.0	449167.0	18930766.0	18930766.0	913248.0	450071.0	18930766.0	18930766.0	913248.0	450071.0
MMRS92727331ST	17537879.0	17537879.0	15870721.0	15870721.0	1159502.0	435459.0	15870392.0	15870392.0	1159625.0	435632.0	15870392.0	15870392.0	1159625.0	435632.0
MMRS93508324ST	31478441.0	31478441.0	30418297.0	30418297.0	614866.0	415272.0	30417486.0	30417486.0	615146.0	415568.0	30417486.0	30417486.0	615146.0	415568.0
MMRS93621581ST	40021959.0	40021959.0	38753779.0	38753779.0	755206.0	471241.0	38752859.0	38752859.0	755596.0	471648.0	38752859.0	38752859.0	755596.0	471648.0
MMRS94549160ST	33775636.0	33775636.0	32688816.0	32688816.0	602442.0	449391.0	32688688.0	32688688.0	602487.0	449437.0	32688688.0	32688688.0	602487.0	449437.0
MMRS95277876ST	18791427.0	18791427.0	18116169.0	18116169.0	392755.0	261007.0	18116010.0	18116010.0	392820.0	261053.0	18116010.0	18116010.0	392820.0	261053.0
MMRS95479054ST	33928459.0	33928459.0	32619194.0	32619194.0	743500.0	522261.0	32619002.0	32619002.0	743549.0	522319.0	32619002.0	32619002.0	743549.0	522319.0
MMRS95674036ST	16304793.0	16304793.0	15745560.0	15745560.0	323882.0	217103.0	15745467.0	15745467.0	323906.0	217144.0	15745467.0	15745467.0	323906.0	217144.0
MMRS96422329ST	22899255.0	22899255.0	22134859.0	22134859.0	443587.0	295597.0	22134486.0	22134486.0	443693.0	295721.0	22134486.0	22134486.0	443693.0	295721.0
MMRS97052561ST	41273069.0	41273069.0	39834215.0	39834215.0	872353.0	519019.0	39833465.0	39833465.0	872602.0	519238.0	39833465.0	39833465.0	872602.0	519238.0
MMRS97307143ST	29556995.0	29556995.0	28224268.0	28224268.0	786456.0	500888.0	28223923.0	28223923.0	786577.0	501073.0	28223923.0	28223923.0	786577.0	501073.0
MMRS97327636ST	28245230.0	28245230.0	27203558.0	27203558.0	590257.0	424018.0	27197417.0	27197417.0	592423.0	426139.0	27197417.0	27197417.0	592423.0	426139.0
MMRS99045180ST	20764618.0	20764618.0	20088599.0	20088599.0	375068.0	278783.0	20087804.0	20087804.0	375320.0	279007.0	20087804.0	20087804.0	375320.0	279007.0
MSC103A	30237786.0	30237786.0	30226166.0	30226166.0	8347.0	NA	30205958.0	30205958.0	12482.0	3567.0	30205958.0	30205958.0	12482.0	3567.0
MSC119A	26691328.0	26691328.0	26682981.0	26682981.0	6714.0	53.0	26654384.0	26654384.0	16642.0	10052.0	26654384.0	26654384.0	16642.0	10052.0
MSC120A	26270459.0	26270459.0	26260202.0	26260202.0	7392.0	NA	26245046.0	26245046.0	10349.0	1699.0	26245046.0	26245046.0	10349.0	1699.0
MSC1A	28455760.0	28455760.0	28417713.0	28417713.0	23686.0	5574.0	28385111.0	28385111.0	25903.0	7538.0	28385111.0	28385111.0	25903.0	7538.0
MSC45A	25881186.0	25881186.0	25846946.0	25846946.0	21583.0	4963.0	25809148.0	25809148.0	33398.0	17145.0	25809148.0	25809148.0	33398.0	17145.0
MSC4A	29655129.0	29655129.0	29615407.0	29615407.0	25015.0	5760.0	29522419.0	29522419.0	52626.0	33377.0	29522419.0	29522419.0	52626.0	33377.0
MSC54A	27729026.0	27729026.0	27718195.0	27718195.0	7879.0	NA	25658944.0	25658944.0	830563.0	846137.0	25658944.0	25658944.0	830563.0	846137.0
MSC5A	28419913.0	28419913.0	28409220.0	28409220.0	7654.0	NA	5627864.0	5627864.0	291408.0	547093.0	5627864.0	5627864.0	291408.0	547093.0
MSC63A	27679647.0	27679647.0	27642567.0	27642567.0	23396.0	5318.0	27433749.0	27433749.0	109751.0	91173.0	27433749.0	27433749.0	109751.0	91173.0
MSC6A	32903595.0	32903595.0	32860802.0	32860802.0	26486.0	6443.0	32804838.0	32804838.0	51830.0	31300.0	32804838.0	32804838.0	51830.0	31300.0
MSC76A	23291535.0	23291535.0	23282476.0	23282476.0	6573.0	NA	22769593.0	22769593.0	153176.0	155355.0	22769593.0	22769593.0	153176.0	155355.0
MSC78A	34729119.0	34729119.0	34715153.0	34715153.0	10245.0	NA	33749195.0	33749195.0	372755.0	374360.0	33749195.0	33749195.0	372755.0	374360.0
MSC79A	29585871.0	29585871.0	29576645.0	29576645.0	7420.0	73.0	29549974.0	29549974.0	17870.0	10695.0	29549974.0	29549974.0	17870.0	10695.0
MSC81A	30553944.0	30553944.0	30544554.0	30544554.0	7503.0	62.0	30489224.0	30489224.0	31580.0	23707.0	30489224.0	30489224.0	31580.0	23707.0
S1_001	38071709.0	38071709.0	35044934.0	35044934.0	1858493.0	634690.0	35034682.0	35034682.0	1865502.0	634542.0	35034682.0	35034682.0	1865502.0	634542.0
S1_002	33553424.0	33553424.0	29261405.0	29261405.0	1512269.0	1175559.0	29248542.0	29248542.0	1518737.0	1175125.0	29248542.0	29248542.0	1518737.0	1175125.0
S1_003	43140357.0	43140357.0	36993863.0	36993863.0	2605948.0	1302228.0	36984411.0	36984411.0	2614469.0	1301886.0	36984411.0	36984411.0	2614469.0	1301886.0
S1_004	46994780.0	46994780.0	41130853.0	41130853.0	1927600.0	1783842.0	41109999.0	41109999.0	1936208.0	1782968.0	41109999.0	41109999.0	1936208.0	1782968.0
S1_005	45932821.0	45932821.0	41697855.0	41697855.0	2774641.0	790444.0	16487802.0	16487802.0	1164093.0	428670.0	16487802.0	16487802.0	1164093.0	428670.0
