"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Butyrivibrio proteoclasticus","Sphaerulina musiva",-0.119658857537692,0.010718345749448,0.00666545285059308,0.901113774306944,1.777111941612,0.0755498237896258,0.128108108108108,0.426463700693228,"-/0"
"Streptococcus sp. FDAARGOS 192","Rhizophagus irregularis",0.117764747670461,0.0120365219226983,-0.00856882634102878,0.873087841600587,-1.77686406764079,0.0755906076288292,0.128108108108108,0.426463700693228,"+/0"
"Streptococcus thermophilus","Moniliophthora perniciosa",-0.0442389514126383,0.346974766834531,0.082020363256727,0.125632838810398,1.77112402108221,0.0765400803125553,0.128828828828829,0.426463700693228,"0/0"
"Anaerostipes hadrus","Rhizophagus clarus",0.269524183152165,5.36856159527588e-09,0.148944270398706,0.00523648266759702,-1.76856411337338,0.0769666440095804,0.129045045045045,0.426463700693228,"+/+"
"Pseudobutyrivibrio xylanivorans","Edhazardia aedis",0.248683245445478,7.92955132666862e-08,0.127558619387523,0.0169575163592828,-1.76102137904356,0.0782347845685212,0.129981981981982,0.426527028100357,"+/+"
"Streptococcus sp. HSISS2","Tuber magnatum",0.0833783434715925,0.0759376757676313,-0.0418200193391831,0.435435987383419,-1.7563345767752,0.0790312966183625,0.13045045045045,0.427103151416787,"0/0"
"Pseudobutyrivibrio xylanivorans","[Candida] arabinofermentans",0.246339371815957,1.05783766191081e-07,0.125550079889362,0.0187870744170482,-1.75464111931643,0.0793207133580982,0.130738738738739,0.427323973376139,"+/+"
"Bifidobacterium longum","Cordyceps sp. RAO-2017",0.153178717285817,0.0010597426871537,0.0301034270092811,0.574595703735401,-1.74043447604244,0.0817827562115399,0.132864864864865,0.428681044385004,"+/0"
"Streptococcus sp. JS71","Schizosaccharomyces pombe",0.146220843640072,0.00178541278443189,0.0231708353849484,0.665745828187142,-1.73791565937822,0.082225676012324,0.133189189189189,0.428681044385004,"+/0"
"Streptococcus sp. HSISS2","Colletotrichum salicis",-0.0203294198996184,0.665730469000293,0.103224547762742,0.0536808503863297,1.73545419657414,0.0826603876784353,0.133369369369369,0.428681044385004,"0/0"
"Streptococcus milleri","Colletotrichum salicis",-0.0202162219946545,0.667480069857493,0.103110743943993,0.0539466818140533,1.73225747140259,0.0832277304497172,0.133765765765766,0.429242130394499,"0/0"
"Streptococcus sp. I-P16","Tuber magnatum",0.148943900172644,0.0014595423990631,0.0265323973960248,0.620821000438395,-1.72979399523511,0.0836670876784992,0.13409009009009,0.429321451196416,"+/0"
"Lactobacillus ruminis","Aspergillus ochraceoroseus",0.120155927879864,0.0103943366326886,-0.00265751987537391,0.960489059535842,-1.72804613094537,0.0839799541603697,0.134234234234234,0.429321451196416,"+/0"
"Porphyromonas asaccharolytica","Baudoinia panamericana",0.0406605455687207,0.387404137713136,-0.0823097801905533,0.124299340538777,-1.72500210791182,0.0845270926389467,0.134882882882883,0.429974620946255,"0/0"
"Streptococcus milleri","Lipomyces starkeyi",0.108130164752684,0.0212020064867833,-0.0139596798064747,0.794678558563612,-1.71570012545311,0.086216941806469,0.136396396396396,0.432660985424559,"+/0"
"Escherichia coli","Aspergillus rambellii",-0.0389558381428532,0.407631491252549,0.0825693041613979,0.12311294835713,1.70475075641749,0.0882409191664133,0.137585585585586,0.43357970778644,"0/0"
"Brachyspira pilosicoli","Pseudocercospora musae",0.0808045938102081,0.0854701681971133,-0.0406881657242401,0.447973948701416,-1.70416978828583,0.088349371653349,0.137693693693694,0.43357970778644,"0/0"
"Streptococcus equinus","Sphaerulina musiva",-0.0669126644079326,0.154622616987871,0.0546002137732888,0.308401304619564,1.70382766474851,0.0884132879727677,0.137693693693694,0.43357970778644,"0/0"
"Parvimonas micra","Thielaviopsis punctulata",0.267990825555658,6.59775922784434e-09,0.151940427282347,0.00438658332156461,-1.7024894356278,0.0886636571989058,0.137837837837838,0.43357970778644,"+/+"
"Prevotella intermedia","Phytopythium vexans",0.0645686547726158,0.169620922599672,0.183862058616439,0.000546315282588861,1.6989400296375,0.0893304836919052,0.138558558558559,0.43357970778644,"0/+"
"Streptococcus milleri","Moniliophthora perniciosa",-0.015069673685123,0.748796494227248,0.105210009735111,0.0492155819089422,1.68988324046615,0.0910502945329298,0.13981981981982,0.43460130908998,"0/+"
"Pseudobutyrivibrio xylanivorans","Sphaerulina musiva",-0.102646206497123,0.0287526877618187,0.0175640536090769,0.743332745718557,1.68852830791119,0.0913098596677872,0.139927927927928,0.43460130908998,"-/0"
"Streptococcus sp. I-G2","Trichoderma atroviride",-0.00604815254432543,0.897740983785141,0.113638652791111,0.0335642420839841,1.68299682845479,0.0923757053904815,0.140756756756757,0.435776601757117,"0/+"
"Prevotella intermedia","Choanephora cucurbitarum",0.0175135951512592,0.709768662513482,0.136204844333309,0.0107432087217418,1.67405343991485,0.0941200971620412,0.14209009009009,0.438011098273771,"0/+"
"Fusobacterium nucleatum","Leucoagaricus sp. SymC.cos",-0.00755897919811148,0.872393067561896,0.111075839260811,0.0377982217542869,1.66780691628323,0.0953540624813515,0.142774774774775,0.438011098273771,"0/+"
"Bifidobacterium catenulatum","Cordyceps sp. RAO-2017",0.049898183722573,0.288724291728611,-0.0689860740818455,0.197910069515826,-1.66697082911165,0.0955202054629724,0.142774774774775,0.438011098273771,"0/0"
"Streptococcus equinus","Aspergillus ochraceoroseus",-0.0271580780081487,0.563820660564659,0.0913841025748793,0.0878038969650587,1.66373653331544,0.0961650920575682,0.143063063063063,0.438011098273771,"0/0"
"Bifidobacterium pseudocatenulatum","Pneumocystis murina",0.0630199250481542,0.180110852937993,-0.0553151192456913,0.302100505521679,-1.65912453652303,0.0970906999310728,0.143855855855856,0.439742568602283,"0/0"
"Fusobacterium nucleatum","Rhizophagus irregularis",-0.0805920716041647,0.0862985740877491,0.0372568508582139,0.48720592261724,1.65304890606278,0.0983209106570951,0.144936936936937,0.442348434531261,"0/0"
"Streptococcus thermophilus","Lipomyces starkeyi",0.0854974872152604,0.0687544087269696,-0.032101655866243,0.549457754909383,-1.64994109762672,0.0989549839462595,0.145225225225225,0.442450511766666,"0/0"
"Butyrivibrio proteoclasticus","[Candida] arabinofermentans",0.247196496137478,9.52341416837754e-08,0.134108997879262,0.0120277697273785,-1.64550790230587,0.0998651143884128,0.145837837837838,0.442450511766666,"+/+"
"Streptococcus anginosus","Aspergillus ochraceoroseus",0.0194217410082017,0.67980994378591,0.136014190113005,0.010854821244322,1.64460235935219,0.100051840000927,0.14590990990991,0.442450511766666,"0/+"
"Bifidobacterium catenulatum","Aspergillus ochraceoroseus",0.083802372628845,0.0744534707516467,-0.0332701402489951,0.535012584985692,-1.64241234674593,0.100504577894488,0.146342342342342,0.442450511766666,"0/0"
"Escherichia coli","Baudoinia panamericana",0.0499426978421873,0.288293815582235,-0.0662432145143676,0.216376069273341,-1.62900836758529,0.103311247591865,0.148396396396396,0.444129908293377,"0/0"
"Ruminococcus bicirculans","Colletotrichum salicis",0.101497293142473,0.0305984910228583,-0.0141454665144777,0.792008051080534,-1.62438363108683,0.104293958369069,0.149117117117117,0.445017494242091,"+/0"
"Fusobacterium nucleatum","Tuber magnatum",-0.0870564057055635,0.0638334784988066,0.0286380222928326,0.593368337206594,1.623386401001,0.104506829925852,0.149261261261261,0.445017494242091,"0/0"
"Prevotella intermedia","Aspergillus ochraceoroseus",-0.0337775796069186,0.472801069528006,0.0814855047011483,0.128126395218845,1.61685799425423,0.105908937463694,0.150414414414414,0.447765650413123,"0/0"
"Escherichia coli","Trichoderma atroviride",0.0506285460038688,0.281715797920517,-0.06412625422137,0.23144976715292,-1.60886493109445,0.107645879161354,0.151927927927928,0.45088386344039,"0/0"
"Bifidobacterium angulatum","Colletotrichum fioriniae",0.0275534455503622,0.558156740657071,0.141387517825496,0.00807361622681313,1.6073868258387,0.107969538223749,0.152324324324324,0.451367986020283,"0/+"
"Blautia sp. SC05B48","Pneumocystis murina",0.159729492827746,0.000635541575334964,0.0467773649598238,0.382951231434598,-1.60062113100722,0.109460859115635,0.153189189189189,0.45185485384955,"+/0"
"Streptococcus sp. A12","Moniliophthora perniciosa",-0.0240446717224656,0.609359492954426,0.0891855414470711,0.0957410979921618,1.5890661588421,0.112045457011978,0.154990990990991,0.452186541665449,"0/0"
"Streptococcus thermophilus","Choanephora cucurbitarum",0.0693388419177838,0.140179009070161,-0.0435956530491273,0.416178520262693,-1.58348060653232,0.113311963502665,0.155711711711712,0.45219282987688,"0/0"
"[Eubacterium] eligens","Trichoderma atroviride",-0.0191751253696211,0.683654888274992,-0.13133021149322,0.0139389597561843,-1.5812693782482,0.113816458069467,0.156108108108108,0.45219282987688,"0/-"
"Streptococcus sp. I-P16","Trichoderma atroviride",-0.00423086906529295,0.928366541686296,0.107934294365635,0.0435974199416123,1.57667032589204,0.114871401704653,0.156864864864865,0.453288631781416,"0/+"
"Blautia sp. SC05B48","Aspergillus rambellii",-0.070910133703181,0.131391801424745,0.0413783362440798,0.440304523738714,1.57448626164389,0.115375075192313,0.157189189189189,0.453288631781416,"0/0"
"Streptococcus equinus","Trichoderma atroviride",0.0472445349484245,0.315167467961193,0.157824277602617,0.00307004668960476,1.56669377371127,0.117186286841312,0.158702702702703,0.454823743669401,"0/+"
"Gemella morbillorum","Trichoderma atroviride",-0.00350083127971881,0.940701842350502,0.107890874344935,0.043682541761414,1.56583151869781,0.117388065312862,0.158882882882883,0.454823743669401,"0/+"
"Streptococcus sp. HSISS1","Rhizophagus irregularis",0.113095199230039,0.0159155329732843,0.00179968904895454,0.973237045536002,-1.56538513266008,0.117492632319502,0.158918918918919,0.454823743669401,"+/0"
"Prevotella intermedia","Cordyceps sp. RAO-2017",0.0435281065893541,0.35478534939077,-0.0680420336503276,0.20413155582819,-1.56428631141672,0.1177503453263,0.159135135135135,0.454823743669401,"0/0"
"Adlercreutzia equolifaciens","Pseudocercospora musae",0.141599819835734,0.00249423739133992,0.0309704550528154,0.563622002795697,-1.56252784065086,0.118163692485082,0.159459459459459,0.454823743669401,"+/0"
"Streptococcus milleri","Naumovozyma dairenensis",0.12460418320293,0.00786005910666931,0.0139249321960289,0.795178289542594,-1.55905361420783,0.118983691098313,0.160072072072072,0.454823743669401,"+/0"
"Romboutsia ilealis","Edhazardia aedis",0.215932558674786,3.43154288673375e-06,0.108250510191576,0.0429816993785177,-1.55037306333214,0.121051999974556,0.161441441441441,0.457371392031903,"+/+"
"Gemella morbillorum","Paracoccidioides brasiliensis",-0.0408309021224691,0.385416839057986,0.0694966732903343,0.194603195434764,1.54691491171395,0.121883764813167,0.162306306306306,0.457740196910469,"0/0"
"Streptococcus thermophilus","Schizosaccharomyces pombe",0.0973723387315128,0.0380839380075479,-0.0127252455394629,0.812481847722001,-1.54614856028643,0.122068693324169,0.16245045045045,0.457740196910469,"+/0"
"Roseburia intestinalis","Rhizophagus irregularis",0.0841457226472161,0.0732690463949446,0.192288996877439,0.000296484934300345,1.54558877141447,0.12220391471912,0.162738738738739,0.457740196910469,"0/+"
"Longibaculum sp. KGMB06250","[Candida] arabinofermentans",0.151131158771641,0.00123839229272593,0.25640626899711,1.16635035030122e-06,1.53987979013399,0.12358965790073,0.163459459459459,0.458390534807626,"+/+"
"Gemella morbillorum","Colletotrichum salicis",-0.0191032736813683,0.684776661617609,0.089856983604591,0.0932586165256029,1.52931337111443,0.126186776432486,0.165225225225225,0.462003144861706,"0/0"
"Parvimonas micra","Baudoinia panamericana",-0.060303661147687,0.199656103120763,0.0483862793735038,0.366783429098199,1.52364749993569,0.12759679071224,0.16609009009009,0.463083091496196,"0/0"
"Butyrivibrio proteoclasticus","Naumovozyma dairenensis",0.158880792129882,0.000679823071193297,0.051718896504659,0.334666813663703,-1.51905695087976,0.128748161407606,0.166738738738739,0.463891061159392,"+/0"
"Pseudobutyrivibrio xylanivorans","Naumovozyma dairenensis",0.158922753940345,0.000677568177754218,0.0518886324545957,0.333080856505547,-1.51727642988673,0.129196906526664,0.166990990990991,0.463891061159392,"+/0"
"Ruminococcus bicirculans","Edhazardia aedis",0.0506908529158196,0.281123277335761,-0.0572992435827793,0.285063173907748,-1.51378029453443,0.130081572065927,0.16763963963964,0.464293655545937,"0/0"
"Bifidobacterium catenulatum","Coniochaeta ligniaria",0.0617173154283449,0.189299498073963,-0.0461577198661449,0.389292194080129,-1.51223963961885,0.130472910235297,0.167963963963964,0.464293655545937,"0/0"
"Longibaculum sp. KGMB06250","Debaryomyces hansenii",0.0779600074397434,0.0971033377606716,-0.0289020878828737,0.589964923894651,-1.49882758030009,0.133918367632055,0.170378378378378,0.467258208844083,"0/0"
"Streptococcus sp. HSISS2","Coniochaeta ligniaria",0.047866647619949,0.308830241344083,-0.0588689349853909,0.272051734985412,-1.49619021744309,0.134604093086507,0.171063063063063,0.467258208844083,"0/0"
"Bifidobacterium longum","Coniochaeta ligniaria",0.0520296166034495,0.268595559033462,-0.0544890770343323,0.309388521934723,-1.49310102474173,0.135410744358306,0.171711711711712,0.467258208844083,"0/0"
"Parvimonas micra","Rhizophagus irregularis",-0.0834594640588665,0.0756518878250783,0.0220780765457978,0.680621206156278,1.48072120171165,0.138680881825449,0.173297297297297,0.467258208844083,"0/0"
"Blautia sp. SC05B48","Rhizophagus clarus",0.316300059323077,5.24380538990954e-12,0.218329744332292,3.79248517172748e-05,-1.47922529463973,0.139080111305521,0.173513513513514,0.467258208844083,"+/+"
"Longibaculum sp. KGMB06250","Rhizophagus irregularis",0.220643446904851,2.06478011199884e-06,0.118237061705736,0.0269760703389701,-1.47797568324811,0.139414287010292,0.17372972972973,0.467258208844083,"+/+"
"Lactobacillus ruminis","Cordyceps sp. RAO-2017",-0.00184995710023543,0.96864410020411,0.103076984615255,0.0540257494541327,1.474540225359,0.140336195484905,0.174162162162162,0.467258208844083,"0/0"
"Streptococcus sp. JS71","Trichoderma atroviride",-0.00523427739505643,0.911440708452758,0.0993485881362151,0.0633697203322701,1.46918196286855,0.141783441228285,0.174702702702703,0.467258208844083,"0/0"
"Streptococcus sp. I-G2","Schizosaccharomyces pombe",0.127306848611091,0.00660472205869,0.0232181389446036,0.665104795337098,-1.46732410448915,0.142287909537969,0.175099099099099,0.467258208844083,"+/0"
"Anaerostipes hadrus","Paracoccidioides brasiliensis",0.0813169895616936,0.0834991939032004,-0.0231594236836709,0.665900509973705,-1.46566388550448,0.1427398774797,0.175243243243243,0.467258208844083,"0/0"
"Pseudobutyrivibrio xylanivorans","Pseudocercospora musae",0.320959719240536,2.4500401707428e-12,0.224184032225939,2.30494888697752e-05,-1.46564907679481,0.142743913865491,0.175243243243243,0.467258208844083,"+/+"
"[Eubacterium] eligens","[Candida] arabinofermentans",0.0554384684351689,0.238440755359326,-0.0490554510190084,0.360185647630008,-1.46467970921948,0.143008323413062,0.175315315315315,0.467258208844083,"0/0"
"Prevotella intermedia","Rhizophagus clarus",-0.111916910595744,0.0170527046809681,-0.213418552168656,5.70047552144182e-05,-1.46149194250192,0.143880485185413,0.17618018018018,0.467258208844083,"-/-"
"Blautia sp. SC05B48","[Candida] arabinofermentans",0.304270582176,3.52025075756046e-11,0.395598864067458,1.46549439250521e-14,1.45923165337359,0.144501359466172,0.176432432432432,0.467258208844083,"+/+"
"Clostridium beijerinckii","Hyaloscypha variabilis",0.0833403575139917,0.076071801818425,-0.0206409295608343,0.700373719776789,-1.45890658185732,0.144590821337474,0.176468468468468,0.467258208844083,"0/0"
"Clostridium beijerinckii","Edhazardia aedis",0.31217598754817,1.01711972178009e-11,0.402863564234882,4.44089209850063e-15,1.45792745250163,0.144860540791222,0.176648648648649,0.467258208844083,"+/+"
"Brachyspira pilosicoli","Lipomyces starkeyi",0.0595917899282619,0.205024872072278,-0.0443349219014477,0.408310772090725,-1.45678509014441,0.14517571284687,0.176828828828829,0.467258208844083,"0/0"
"Lactobacillus ruminis","Albugo candida",0.191466688201047,4.01804979073273e-05,0.0896010287566799,0.094198807295242,-1.456655843344,0.145211404439018,0.176828828828829,0.467258208844083,"+/0"
"Clostridium beijerinckii","Tuber magnatum",0.109514304335741,0.0195934795459167,0.00604845302377816,0.91022683231639,-1.45510861356784,0.145639194942186,0.177045045045045,0.467258208844083,"+/0"
"Streptococcus equinus","Colletotrichum salicis",-0.00629845354085238,0.89353364829458,0.0969774320074889,0.069976217587129,1.45055643652125,0.146903413289306,0.17772972972973,0.467258208844083,"0/0"
"Prevotella intermedia","Baudoinia panamericana",-0.0773852727077299,0.0996004017175887,-0.179094101758724,0.000763190680784787,-1.44950057023333,0.14719784120457,0.17809009009009,0.467570324149847,"0/-"
"Gemella morbillorum","Leucoagaricus sp. SymC.cos",-0.0492649411337987,0.294894855353601,0.0536885953115069,0.316560482169623,1.44304213891594,0.149008601097179,0.179495495495495,0.468033218103204,"0/0"
"Dialister pneumosintes","Pseudocercospora musae",-0.0362609603253147,0.440857609779882,0.0664051058450696,0.21525298995516,1.43932706275028,0.150057878689464,0.179963963963964,0.468033218103204,"0/0"
"Bifidobacterium longum","Colletotrichum fioriniae",0.132942671652648,0.0045476642595399,0.0314702891348759,0.557341797413169,-1.43195759939399,0.152155956266521,0.181081081081081,0.468033218103204,"+/0"
"Bifidobacterium pseudocatenulatum","Hyaloscypha variabilis",0.0533760602954614,0.256386908172736,-0.0485920053524033,0.364747107210614,-1.42920642948468,0.152944910291498,0.181333333333333,0.468033218103204,"0/0"
"Alistipes sp. 3BBH6","Baudoinia panamericana",-0.076110449367967,0.105321345032849,0.0257822096038044,0.630732995848206,1.42904832325568,0.15299034486118,0.181333333333333,0.468033218103204,"0/0"
"Bifidobacterium longum","Tuber magnatum",0.0281209779284309,0.550074955374991,0.129392622862515,0.015424919863573,1.42831782232884,0.153200400303985,0.181477477477477,0.468033218103204,"0/+"
"Dialister pneumosintes","Cordyceps sp. RAO-2017",-0.0282257901292113,0.548588715887817,0.073372467954274,0.170808871079493,1.42473510632379,0.154233787035948,0.182162162162162,0.468033218103204,"0/0"
"Streptococcus sp. A12","Baudoinia panamericana",0.0639187648250585,0.173965799230164,-0.0376152036930334,0.483024166136209,-1.4233506095477,0.154634542614978,0.182378378378378,0.468033218103204,"0/0"
"[Eubacterium] eligens","Tuber magnatum",0.128489701424641,0.00611424688759987,0.0278098866648885,0.604099379751719,-1.41981947227962,0.155660244510955,0.183099099099099,0.468537505118249,"+/0"
"Streptococcus salivarius","Leucoagaricus sp. SymC.cos",0.0167919358181447,0.721219666655064,0.117327302137281,0.0281832579609778,1.41547554391283,0.156929113958185,0.184,0.468537505118249,"0/+"
"Bifidobacterium longum","Erysiphe pulchra",-0.0230179192867845,0.624727082110426,0.0774310043718047,0.148292107083331,1.40891683558824,0.158859760750152,0.184972972972973,0.468537505118249,"0/0"
"Porphyromonas asaccharolytica","Pseudocercospora musae",-0.0591159846239022,0.208671140209358,-0.158036027497895,0.00303018863235494,-1.40301390332947,0.160612693032898,0.18609009009009,0.468537505118249,"0/-"
"[Eubacterium] eligens","Phytophthora capsici",-0.00978272521197255,0.835327692598976,0.089990531480123,0.0927710442945044,1.40064584157043,0.16132000544578,0.186522522522523,0.468537505118249,"0/0"
"Streptococcus anginosus","Colletotrichum salicis",-0.0344908180877253,0.463498947925272,0.0651428302103055,0.224121087204439,1.39675325918965,0.162487782307967,0.187351351351351,0.468537505118249,"0/0"
"Dialister pneumosintes","Naumovozyma dairenensis",0.0529704473430898,0.260023608196817,-0.0466745370380332,0.38399910901542,-1.39659686146092,0.16253483463587,0.187459459459459,0.468537505118249,"0/0"
"Pseudobutyrivibrio xylanivorans","Rhizophagus irregularis",0.250760171840424,6.12736554828075e-08,0.15533300174021,0.00357606122622256,-1.39512032087308,0.162979559283054,0.187675675675676,0.468537505118249,"+/+"
"Parvimonas micra","Colletotrichum salicis",-0.0368413221830065,0.433574245950339,0.0625792238025661,0.242925073293475,1.39366388762674,0.1634191261305,0.187963963963964,0.468537505118249,"0/0"
"Fusobacterium nucleatum","Aspergillus ochraceoroseus",0.115320824127437,0.0139477477677179,0.0170497239705502,0.750596312508359,-1.38338032913025,0.166548278849176,0.19027027027027,0.472036082486988,"+/0"
"Bifidobacterium bifidum","Rhizophagus irregularis",0.0097090013295765,0.836551168770284,0.107781110782583,0.0438983487082605,1.3792815679033,0.16780795728235,0.190954954954955,0.472036082486988,"0/+"
"Streptococcus equinus","Schizosaccharomyces pombe",0.122688438939168,0.00887472590904848,0.0252905877850822,0.637264856552137,-1.37258165250899,0.169882438939223,0.192288288288288,0.472036082486988,"+/0"
"Pseudobutyrivibrio xylanivorans","Paracoccidioides brasiliensis",0.162636381717549,0.000503336404849009,0.0660248565805459,0.217897514535087,-1.37200479619252,0.170061944741139,0.192324324324324,0.472036082486988,"+/0"
"Fusobacterium nucleatum","Schizosaccharomyces pombe",-0.0377933848124938,0.421777593207284,0.0600742769947204,0.262339406799763,1.37180346960983,0.170124626880785,0.19236036036036,0.472036082486988,"0/0"
"Lactobacillus ruminis","Tuber magnatum",0.0595164258456946,0.20559931650199,-0.0382992143284942,0.475096355938826,-1.37105719567096,0.170357127021959,0.192540540540541,0.472036082486988,"0/0"
"Streptococcus sp. HSISS2","Rhizophagus clarus",0.0888204637058235,0.0586185024336541,-0.00876095902765831,0.870267007790206,-1.36981817238067,0.170743667912614,0.192864864864865,0.472036082486988,"0/0"
"Streptococcus sp. HSISS3","[Candida] arabinofermentans",0.0873211647563136,0.0630272544251347,-0.0102468658632965,0.848509495636016,-1.36946837977218,0.170852912329829,0.192972972972973,0.472036082486988,"0/0"
"Bifidobacterium longum","Pichia kudriavzevii",0.0011443875756628,0.980600097350788,0.098593110009782,0.0654165220402643,1.3691702143301,0.170946074290322,0.193009009009009,0.472036082486988,"0/0"
"Gemella morbillorum","Pseudocercospora musae",-0.0423775402288974,0.36765987548518,0.0549373294616759,0.305419440641727,1.36392676885569,0.172590614877146,0.194162162162162,0.472036082486988,"0/0"
"Streptococcus sp. HSISS2","Naumovozyma dairenensis",0.0981909793252599,0.036485868567333,0.00114890991907525,0.982912811427259,-1.36342040143682,0.172750054986722,0.194234234234234,0.472036082486988,"+/0"
"Fusobacterium periodonticum","Pseudocercospora musae",-0.0833696346050475,0.0759684092308155,0.0137625843242981,0.797514239604344,1.36296632802119,0.172893122905403,0.194378378378378,0.472036082486988,"0/0"
"Streptococcus sp. FDAARGOS 192","Naumovozyma dairenensis",0.112111219707915,0.0168604192695894,0.0153208486802485,0.775170527812093,-1.36206169028794,0.173178417135149,0.194630630630631,0.472036082486988,"+/0"
"Bifidobacterium angulatum","Baudoinia panamericana",-0.0324804275905542,0.489978075824871,0.0644639204338082,0.228996906269209,1.35902063679659,0.174140049407225,0.195243243243243,0.472036082486988,"0/0"
"Bifidobacterium angulatum","Thielaviopsis punctulata",-0.00509177005901316,0.913842311861951,0.0916395464850468,0.0869170059226172,1.3582348543637,0.174389174199512,0.195351351351351,0.472036082486988,"0/0"
"Streptococcus sp. HSISS3","Sphaerulina musiva",-0.0369276112082489,0.432497298136064,0.0599079788535311,0.263665025935252,1.35732499566053,0.174677968545806,0.195495495495495,0.472036082486988,"0/0"
"Fusobacterium nucleatum","Phytopythium vexans",0.0442251953378828,0.347124872398453,0.139799225309543,0.0088208468555071,1.35091842704149,0.176721564705341,0.196648648648649,0.472036082486988,"0/+"
"Streptococcus sp. A12","Lipomyces starkeyi",0.11431731445598,0.0148068219485715,0.0184506900560468,0.730864885404976,-1.34951416120393,0.177171874871821,0.197081081081081,0.472036082486988,"+/0"
"Bifidobacterium catenulatum","Lipomyces starkeyi",-0.0252915008399676,0.590926878503774,0.0706360986178044,0.187369656376484,1.34509409320083,0.178594850492591,0.198198198198198,0.472036082486988,"0/0"
"Bifidobacterium adolescentis","[Candida] arabinofermentans",-0.0610899992898399,0.19384551636495,0.0347552389853409,0.516932691874164,1.34347779459043,0.179117311519498,0.198486486486486,0.472036082486988,"0/0"
"Anaerostipes hadrus","Erysiphe pulchra",-0.0290375450774917,0.537145379156119,0.0667439092974013,0.212916175989993,1.34282781343358,0.179327735049043,0.198594594594595,0.472036082486988,"0/0"
"Ruminococcus bicirculans","Rhizophagus clarus",0.0310526136358094,0.509265542029798,-0.0646777985836955,0.227452824232718,-1.34201304007393,0.17959176758999,0.198846846846847,0.472036082486988,"0/0"
"Adlercreutzia equolifaciens","Pneumocystis murina",0.0749840080603321,0.11058990813714,-0.0204723460714443,0.702704366968265,-1.33878390248853,0.180641032740752,0.199423423423423,0.472311787635953,"0/0"
"Anaerostipes hadrus","Tuber magnatum",0.174854810861776,0.000180902288243523,0.0810961872816404,0.129965393725183,-1.3359180021145,0.181576076172095,0.200108108108108,0.472794728281063,"+/0"
"Prevotella intermedia","Pseudocercospora musae",-0.0787949155673905,0.0935650514822446,-0.172545346668934,0.00119186324156129,-1.33500440705358,0.181874904063264,0.200288288288288,0.472794728281063,"0/-"
"Alistipes sp. 3BBH6","Colletotrichum fioriniae",-0.0749006539215388,0.110987869016429,0.0202233984702102,0.706151127609274,1.33412231770832,0.182163772785887,0.20036036036036,0.472794728281063,"0/0"
"Blautia sp. SC05B48","Colletotrichum fioriniae",0.132809374704466,0.00458872207929528,0.224515934305769,2.23989250174306e-05,1.32769151307809,0.184280038405047,0.201441441441441,0.47320101806717,"+/+"
"Longibaculum sp. KGMB06250","Pseudocercospora musae",0.1675426685566,0.000336547313189772,0.25786467879203,1.00891777243817e-06,1.32592994054722,0.18486290455166,0.201837837837838,0.47320101806717,"+/+"
"Anaerostipes hadrus","[Candida] arabinofermentans",0.21679079146846,3.13083464220654e-06,0.304874423450303,5.79851322513036e-09,1.32475748915687,0.185251598687357,0.202342342342342,0.47320101806717,"+/+"
"Roseburia intestinalis","Tuber magnatum",0.147507599387492,0.00162391242967574,0.0539906681242944,0.313841384851154,-1.32405434412882,0.185484996959349,0.202378378378378,0.47320101806717,"+/0"
"Bifidobacterium adolescentis","Edhazardia aedis",-0.0129802696609774,0.782683751145075,0.0811595683995317,0.129664621215781,1.32084822725702,0.186551975408164,0.203063063063063,0.47320101806717,"0/0"
"Streptococcus anginosus","Pneumocystis murina",-0.0208566762590915,0.657605131916443,0.0733116956256709,0.171164410714055,1.32061984781084,0.186628151520968,0.203135135135135,0.47320101806717,"0/0"
"Ruminococcus bicirculans","[Candida] arabinofermentans",0.0471103122447008,0.316545834360066,-0.0470973406329338,0.379701665399191,-1.32025936151938,0.186748438719704,0.203243243243243,0.47320101806717,"0/0"
"Porphyromonas asaccharolytica","Rhizophagus clarus",-0.0781737204826099,0.0961876377032342,-0.170776473283221,0.00134081714920065,-1.31823414064184,0.187425280018893,0.203711711711712,0.47320101806717,"0/-"
"Parvimonas micra","Rhizophagus clarus",-0.0821332664585981,0.0804352433662969,0.0115393611801772,0.829676437937032,1.31439389204561,0.188713684872811,0.204504504504504,0.474045355985254,"0/0"
"Brachyspira pilosicoli","Baudoinia panamericana",0.0259865170278729,0.580764263958456,-0.0676713357152876,0.206612903202692,-1.31311546575151,0.18914404319169,0.204828828828829,0.474045355985254,"0/0"
"Longibaculum sp. KGMB06250","Choanephora cucurbitarum",0.0209375327753121,0.656362612678161,0.113619770034708,0.0335938958330511,1.3047779782072,0.191968459905471,0.20645045045045,0.474045355985254,"0/+"
"Streptococcus sp. A12","Schizosaccharomyces pombe",0.0993496861066632,0.0343215493920666,0.00658262986259211,0.902336338840778,-1.30371172748529,0.192331889335657,0.206702702702703,0.474045355985254,"+/0"
"Prevotella intermedia","Edhazardia aedis",-0.0469958434507766,0.317724453001459,-0.138964454040549,0.00923773189906574,-1.30011567897131,0.19356132466742,0.207495495495496,0.474045355985254,"0/-"
