"","Median","low-CI","high-CI","p-value"
"Saccharomycetaceae sp. 'Ashbya aceri'",0.143964787346707,0.0805265282342023,0.207595988693454,8.9738966106078e-06
"[Candida] glabrata",-0.0200257823905653,-0.0753121832123956,0.035493622171584,0.479016380734689
"Kazachstania africana",-0.499195984443251,-0.558819279224404,-0.43939723629905,2.32045624231813e-57
"Kazachstania naganishii",-0.448035512804986,-0.550660671919195,-0.34693484140901,1.77080812539177e-18
"Eremothecium gossypii",0.193994700303984,-0.0252443620318739,0.34397151138393,0.0531558576850254
"Eremothecium cymbalariae",0.0817474414001374,0.00806438141516379,0.155221577193578,0.0295102771698865
"Eremothecium sinecaudum",-0.649897959564664,-0.7209054197479,-0.579008742054721,2.48707115298152e-70
"Torulaspora globosa",-0.419266570450182,-0.490390378694063,-0.348635476234759,8.64218280620799e-31
"Torulaspora delbrueckii",-0.84795511462976,-0.911171151479355,-0.785058970978993,5.1129538274371e-139
"Zygotorulaspora mrakii",-1.08765784745646,-1.16641799316258,-1.00937023860287,3.867463339437e-156
"Pachysolen tannophilus",-0.885479173141399,-0.936480712077106,-0.834999916154832,9.8090660167874e-236
"Naumovozyma castellii",0.000910062916826462,-0.0613226496192481,0.0633032687779584,0.976886304735658
"Naumovozyma dairenensis",-0.720346731817271,-0.778466473841864,-0.662633980014814,2.13034346949961e-127
"Zygosaccharomyces bailii",-1.43248782931992,-1.68277564913686,-1.19528434695164,1.86264079817841e-50
"Zygosaccharomyces parabailii",-1.75367035913348,-2.26801167214801,-1.40356165234519,1.10184452694782e-60
"Zygosaccharomyces rouxii",0.0684128981980675,-0.00464098154946747,0.141039425285762,0.0662650914918289
"Vanderwaltozyma polyspora",-0.424486618731066,-0.469513493288335,-0.379728971471895,7.71995584387406e-76
"Lachancea mirantina",0.751778667533786,0.677616919276817,0.827203522954671,1.35529642176089e-87
"Lachancea thermotolerans",0.0281017436316943,-0.0462248190337557,0.102341002691261,0.458113399048807
"Lachancea dasiensis",0.36361332801773,0.28003295245162,0.447658968148266,1.01158294858172e-17
"Lachancea meyersii",-0.417693218548646,-0.482603935204949,-0.352439474011475,5.46313907820479e-34
"Lachancea sp. PJ-2012a",0.357958311880109,0.267788804073391,0.44966920672712,1.17981840434778e-15
"Lachancea quebecensis",0.179148729905005,0.0941995337145435,0.264711406655589,3.79412860931099e-05
"Lachancea fermentati",-0.270154778619061,-0.332104136434068,-0.20784707843469,7.58133377414804e-17
"Lachancea nothofagi",0.541486191287807,0.470873353358495,0.612309396590029,9.71826430717193e-52
"Kluyveromyces lactis",-0.745475543208747,-0.81309519905161,-0.677881184975446,4.82723506737552e-93
"Kluyveromyces marxianus",0.243063694998933,0.177754381664989,0.308134594060967,3.49490088679603e-13
"Kluyveromyces dobzhanskii",0.135181687771092,0.0744795004301744,0.195839720789512,1.35959455814491e-05
"Tetrapisispora phaffii",-0.331488156436098,-0.380430405113317,-0.282898629486825,1.22488617222347e-41
"Tetrapisispora blattae",-0.577634256300462,-0.628788845030171,-0.52695649925236,7.45673300145996e-111
"Saccharomyces sp. 'boulardii'",0.820333101725002,0.658390567099655,1.04767712946279,1.61025421192276e-19
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",0.320990585615769,0.245584369275436,0.395778935179593,1.16454124203391e-16
"Saccharomyces kudriavzevii",-0.106816098366099,-0.261259678051551,0.0389578391187681,0.165098849976879
"Saccharomyces paradoxus",0.0291661801039441,-0.0264128957405209,0.0844162266435794,0.303203624557762
"Saccharomyces arboricola",-0.102255792553333,-0.150078119727098,-0.0545904827028515,2.61565453985962e-05
"Saccharomyces eubayanus",-0.442637438336922,-0.506940504080723,-0.378742536376465,1.26853359730022e-39
"Saccharomyces cerevisiae",-0.328471161572624,-0.414198039456094,-0.24300950653354,5.05565888001263e-14
"Drechslerella stenobrocha",0.367871219501164,0.318043351391174,0.417399839034786,6.05757269655364e-44
"Arthrobotrys oligospora",-0.271222604223236,-0.310056929840687,-0.232631864661292,3.51488798585237e-43
"Dactylellina haptotyla",-0.09729273402378,-0.137971291527268,-0.0566911524232875,2.46028936236739e-06
"Tuber borchii",-0.46416868464232,-0.498321481549753,-0.430177320986499,1.94673798652511e-145
"Tuber magnatum",-0.347983188699189,-0.385127379321655,-0.311070821149176,1.17087973264787e-74
"Umbilicaria pustulata",-0.350323013123372,-0.398626346906297,-0.301641991418774,1.48262478152637e-44
"Xylona heveae",0.0777996704066575,0.0234564141992207,0.131906827856461,0.00502770550578201
"Coniosporium apollinis",-0.200678034615249,-0.249325306724998,-0.152683034960143,6.80498536039238e-17
"Diplodia seriata",0.266036492335337,0.228778809720718,0.303258613792645,1.99064544607507e-42
"Macrophomina phaseolina",0.0924220592545852,0.0568016116807589,0.128439765300827,4.39583641972296e-07
"Neofusicoccum parvum",0.274076473619691,0.233087462658365,0.315361830454331,8.85745151845841e-38
