"","Median","low-CI","high-CI","p-value"
"Candida dubliniensis",-0.0552219059749506,-0.0743430163895067,-0.0361568339172995,1.41424985465692e-08
"Candida maltosa",0.0771175076274532,0.0586875729461428,0.0955424685007013,2.74626399232885e-16
"Candida parapsilosis",-0.121737442830087,-0.143857286822244,-0.09958907501514,5.254698962962e-27
"Candida orthopsilosis",-0.068888701669565,-0.0925931322530467,-0.0452077391394706,1.16380480445101e-08
"Candida tropicalis",0.214216476821592,0.194656236738366,0.233786435915541,1.12864905206565e-101
"Candida albicans",0.0118121352602874,-0.0167344189590647,0.0401136810553081,0.419125669560405
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.13348497058011,-0.171598945652367,-0.0953860603534073,3.77217145005399e-12
"[Candida] glabrata",-0.212166087941951,-0.23121220612954,-0.193152567454581,1.54208515993715e-106
"Kazachstania africana",0.231676202558492,0.204314840888713,0.259094052906171,7.98150705095141e-62
"Kazachstania naganishii",-0.133992451534412,-0.167481582683729,-0.10030230653754,4.99760412736141e-15
"Eremothecium gossypii",-0.117568757095141,-0.175631761560983,-0.0414920328466322,0.00287714084075116
"Eremothecium cymbalariae",0.338686348984675,0.303244578602236,0.374433819902934,2.78021142693084e-75
"Eremothecium sinecaudum",-0.739480835290588,-0.781592146858395,-0.698370378327453,6.39464018703588e-290
"Torulaspora globosa",-0.575693028676961,-0.604646863492467,-0.546880023993643,0
"Torulaspora delbrueckii",0.0317869075504656,0.00682111934340515,0.0567682207838404,0.0126385885406431
"Zygotorulaspora mrakii",-0.191282545664263,-0.218884690981532,-0.163674950331828,1.27485396754971e-42
"Pachysolen tannophilus",0.191609664290629,0.174243314129917,0.208941874114729,4.10159730891718e-103
"Naumovozyma castellii",-0.192160318314772,-0.217924760446935,-0.166462034891675,1.27625118814779e-48
"Naumovozyma dairenensis",0.12387151996396,0.108420786471694,0.139339538256053,5.19639808286054e-56
"Zygosaccharomyces bailii",-0.0696189333686569,-0.121000873114814,-0.0248285662879116,0.00216790563642271
"Zygosaccharomyces parabailii",-0.389311764115052,-0.449082183578476,-0.364879096898183,1.35309158970993e-62
"Zygosaccharomyces rouxii",0.0824156733039349,0.0511588424266633,0.113648320066756,2.4459406726291e-07
"Vanderwaltozyma polyspora",0.33733778533245,0.321157793578949,0.353503816813923,0
"Lachancea mirantina",0.520329957795432,0.48459460312666,0.556182620962456,7.72291694304972e-180
"Lachancea thermotolerans",0.364071174575642,0.33021825541537,0.397996592602205,2.86047184906914e-99
"Lachancea dasiensis",0.177955168204439,0.14833567037561,0.207541590261817,4.06323606116426e-32
"Lachancea meyersii",0.260258040296045,0.2359523278956,0.284504005114836,1.97729754942756e-96
"Lachancea sp. PJ-2012a",0.272233148133843,0.243524792120004,0.301241712321814,2.49841757453353e-75
"Lachancea quebecensis",-0.145353105432205,-0.182897540609498,-0.107797158270121,2.83474194247178e-14
"Lachancea fermentati",-0.0273047526882858,-0.0550367000344115,0.000512119247804053,0.054324695447052
"Lachancea nothofagi",0.164406677406276,0.14015680186501,0.188616038337803,3.98616097915608e-40
"Kluyveromyces lactis",0.314450187615475,0.286470916435639,0.342572996768241,1.35877773451141e-107
"Kluyveromyces marxianus",0.0163518661140914,-0.0143158659729151,0.0471445739008706,0.294849797802273
"Kluyveromyces dobzhanskii",0.186777461776889,0.156635521230198,0.216903908543385,5.50024129429366e-34
"Tetrapisispora phaffii",0.174737656832117,0.157320194134321,0.192192257327751,1.08065165173925e-85
"Tetrapisispora blattae",0.477365807848061,0.459449924402325,0.495306961588841,0
"Saccharomyces sp. 'boulardii'",-0.867308160612571,-0.987056908109522,-0.740543078146812,6.43646162086854e-62
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",-0.0531673218321249,-0.10401857429422,-0.00140757539394505,0.0443712223158521
"Saccharomyces kudriavzevii",0.0449164909579612,-0.0100312730317261,0.100194559296241,0.10312357528969
"Saccharomyces paradoxus",0.129553509443665,0.102744631942249,0.156332222235123,2.24278679878544e-21
"Saccharomyces arboricola",0.28531411190826,0.261017465012638,0.309634980268878,4.7843069655741e-116
"Saccharomyces eubayanus",0.170497947603048,0.150358031902589,0.190676972097501,3.00724400750029e-61
"Saccharomyces cerevisiae",-0.362108832440711,-0.39910872829331,-0.325084713159117,7.27043142759235e-82
"Drechslerella stenobrocha",0.124614445855061,0.100476261407856,0.148766555481502,5.22951749545355e-24
"Arthrobotrys oligospora",0.0840562788644637,0.0685246432501155,0.099572669591009,2.35240721888e-26
"Dactylellina haptotyla",0.192835575129136,0.177496533071156,0.208177993451169,7.87175802573301e-133
"Tuber borchii",0.0621930820619327,0.0503846062088478,0.074011186215508,6.03233902382439e-25
"Tuber magnatum",-0.00770407191449218,-0.0202693073720894,0.0048537512454772,0.229474415347694
"Umbilicaria pustulata",0.361772905103915,0.344598992579506,0.378935934593639,0
"Xylona heveae",0.199343784664002,0.182165278464709,0.216544814816258,2.40275780689724e-114
"Coniosporium apollinis",0.379966320881767,0.360103024063103,0.399824921440635,4.5580860687317e-294
"Diplodia seriata",0.239641505890104,0.226233481550044,0.253063840525101,4.21166954861704e-265
"Macrophomina phaseolina",0.0492195149522645,0.0368295977189659,0.0615978528769958,6.56709299931097e-15
"Neofusicoccum parvum",0.201635649257244,0.185093296220842,0.218169320411684,2.20235958122489e-125
"Cenococcum geophilum",0.108878613793661,0.0974635978403952,0.12029391051927,2.46725309440658e-77
"Clohesyomyces aquaticus",0.174529436235953,0.160173830446175,0.188890853725764,6.46519032337177e-126
"Corynespora cassiicola",-0.100805246044178,-0.118001493417657,-0.0836124241075095,1.54032388155967e-30
"Stagonospora sp. SRC1lsM3a",0.325656418232008,0.306991346753718,0.344316855262735,1.071949551717e-252
"Periconia macrospinosa",-0.0081461583800178,-0.0221479628635751,0.00587250630069146,0.254557088039639
"Pyrenochaeta sp. DS3sAY3a",0.144863301345434,0.126259229555133,0.163477840143548,3.01661004868565e-52
"Epicoccum nigrum",0.349521810067201,0.330438173762014,0.368621976493545,1.9938629946256e-276
