"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI"
"Penicillium griseofulvum",1.38090282196317,1.32503669017652,1.44441333835386,1.06940467699876,1.00389952449633,1.12953635194928,0.984854436474102,0.91125650103019,1.04543579731093,1.80548983984279,1.67503731877045,1.99999849338838,0.612530846822641,0.566708683195163,0.666641054080527,1.43610084321867,1.41245951029641,1.4615874587532,1.24999717932069,1.20242850472375,1.29172454184649,1.30300751923402,1.26343582750572,1.34445536646824
"Penicillium antarcticum",1.05305775790777,1.00400417539963,1.10412705468755,1.27080050030032,1.19997169407854,1.3499334353841,1.3510323746667,1.26256286916506,1.45337414391445,1.85708727921378,1.71430792182646,2.01788451781881,0.542016678926837,0.500075645925826,0.589837403913407,1.47520235170984,1.44586506088294,1.50003060086474,1.05546803345317,1.0160840082782,1.09460756506635,1.19692611118451,1.16267042427021,1.23259626507211
"Penicillium brasilianum",1.53682675091939,1.47808735662124,1.59796820680978,1.16665131344997,1.1138731834619,1.22223256004859,1.24995611651302,1.18672013028831,1.31535326642206,1.65000142694813,1.56773017344202,1.73775735745388,0.599034317400029,0.561707521825451,0.637983655551327,1.26119292591454,1.24298861182166,1.27971741549838,1.076908117581,1.04540593541444,1.1092150648699,1.12240052700636,1.09402190683183,1.15194454000041
"Penicillium vulpinum",1.39998890133207,1.34718086617105,1.45244547112814,1.19998252870488,1.13554108275698,1.25717171816214,1.287878714237,1.20623727571582,1.36786202525184,1.64278892876082,1.52857149681482,1.75146755550502,1.11929119823845,1.01660714720823,1.23575692880642,1.5211299986703,1.49994882370964,1.55161034788758,1.45164108753949,1.39634846824455,1.50360105010778,1.34663329251846,1.30767350851519,1.38970507096282
"Penicillium freii",1.19993910976518,1.14775993090762,1.25002792843984,1.46867360055421,1.35721135391702,1.57147072693423,1.5400459347932,1.41254693503104,1.68194369173215,2.66666900970207,2.38329682685066,3.01001395758616,0.29168408269759,0.258301434190945,0.336230875845499,1.72227762602277,1.67754547197478,1.76183853568953,1.55001607730365,1.49166018127755,1.62493936199005,1.6103796053722,1.54762777488669,1.67346228047008
"Penicillium camemberti",3.33895424957988,3.06670404666676,3.66097837403192,1.5832842673826,1.43340543175304,1.76028592471049,1.75394345810339,1.62499606063929,1.91660186204183,3.24997165186501,2.70831633505688,3.91288991366187,1.40104592274513,1.20244463987585,1.59089403344265,1.88601013786616,1.83553841836668,1.94442776254538,1.23634988120094,1.18747052898222,1.28682783111327,1.49435641213083,1.43826143032036,1.54716525439079
"Penicillium polonicum",0.966325541947258,0.918538806810232,1.01585160291447,1.22929941231345,1.15866879013803,1.31110829276974,1.7738884478474,1.64994796342477,1.9043645499124,2.25588097756694,2.02177388157283,2.54174842615377,0.615385064523127,0.556354148499722,0.700864654733722,1.64958083659743,1.61170439962363,1.68702757504326,1.30002922303076,1.24015855886095,1.3636488428277,1.68075818258212,1.6118255571932,1.75093015916484
"Penicillium decumbens",2.12496113890698,2.02408713428102,2.22242822509106,2.8888674509281,2.66665940160345,3.12757279162936,1.66660561421023,1.51315368673535,1.84259015672246,1.84529915773555,1.70002856325158,2.01396283229003,0.415853419040781,0.383231485625851,0.45015153447816,2.55560736583331,2.49993428058748,2.62508854486652,1.53080851739175,1.44982028699687,1.61109394403887,1.99471836884921,1.91338662675093,2.07774235401218
"Penicillium italicum",1.07735895394347,1.03570453753565,1.12335829104473,1.44449540298577,1.35704966536393,1.53895856921628,1.18837160775267,1.12594347389172,1.25413016046921,1.30876644228638,1.22923930217376,1.40001409266524,0.297655990574163,0.27380534054216,0.325424408121846,1.94938342327951,1.91436888537922,1.99170133235514,1.37867369618144,1.32172532712155,1.43798353022059,1.63917129005169,1.59028873480127,1.69023543531856
"Penicillium coprophilum",1.45839718233545,1.39161328919472,1.53286756456437,1.31949238467884,1.22585527879658,1.41669713497818,1.22391016309271,1.15000958885937,1.30199509514256,1.67457381169877,1.56254718854779,1.77498018873332,0.9826287385462,0.899971693893096,1.07499880221131,1.34843754292036,1.32852677471799,1.37223582915409,1.20501108253484,1.15992532165209,1.25134882137605,1.5193006569305,1.47495863558033,1.5652104649074
"Penicillium oxalicum",1.3398802002752,1.28787681650832,1.39582176857741,1.22686742362015,1.16045268733264,1.30004866061655,1.04864321804559,0.993466281108777,1.11035523644671,1.65620743681995,1.5500958539428,1.76388441810475,0.374954199740674,0.343699961447213,0.407434733698654,1.86671761303021,1.82604363466552,1.91003348521288,1.67905581237371,1.61106920807859,1.75003452386581,1.64929333246509,1.59877212968004,1.70114713632416
"Penicillium steckii",1.20004892589602,1.15850675358036,1.24546362561963,1.14288698891624,1.07505425253912,1.22217655933189,1.07499506423916,1.02101099437778,1.12918276076396,1.37257025621542,1.29768147135441,1.44648223277106,0.360284995311964,0.33750118384916,0.384880742393561,1.20916304123073,1.18986287283658,1.23016497065811,1.18331853448312,1.14588243422679,1.22184345990111,1.15348337773675,1.12569493433927,1.1818127803993
"Penicillium subrubescens",1.30089706471543,1.25452836760009,1.35002469176756,0.955494532332306,0.914263494279229,0.999324209645293,1.15000424627517,1.09292833542845,1.2133694907842,1.68454857841317,1.59149916518848,1.78461419530953,0.62855442687934,0.585856936672556,0.67559997254572,1.27742006584147,1.25915648709493,1.29546297812657,1.09880061795268,1.0629807212146,1.1351290675935,1.14932084163324,1.12149932757186,1.1778916950711
"Aspergillus violaceofuscus",1.83335743769579,1.55005814250617,2.10006647999403,1.25003648023393,1.01221181919189,1.5250271293164,1.0000605559496,1.00003615099893,1.00618574349848,1.0000367018975,1.00000407485339,1.00000855377743,0.550013935136462,0.535688354474289,0.625061389860213,1.23083406992942,1.1667044225615,1.28124999461967,0.714223388320333,0.666652819577367,0.750005500644751,2.50333479905119,2.263884883316,2.7954750005952
"Aspergillus parasiticus",1.33331362172287,1.25004393843345,1.43171079918981,2.20002485248446,1.91661125829732,2.51008495868636,2.55001231898106,2.30005926877387,2.83340248842853,3.24993437408574,2.62501270330341,4.06252917659482,0.655575212864281,0.599943331070923,0.74996505975926,2.3124321485104,2.24999179446452,2.40000315651429,1.84168120906721,1.74993657035187,1.97146120774578,1.12768380494631,1.08338813618487,1.17273847303389
"Aspergillus flavus",1.77499487853709,1.6109787596063,1.99994517261965,1.16670345968655,1.05365206611787,1.37660386542047,1.00005486759559,0.99999764611348,1.03331508757471,1.64280103408047,1.24242845120289,2.38457943834401,0.502166766232698,0.409065837562473,0.50519092475856,2.17361328037331,2.04541852663367,2.32839532808479,1.333341254389,1.21253977979351,1.47960326344675,1.37506122853366,1.25707907826884,1.50259479206842
"Aspergillus ochraceoroseus",5.33336354743208,4.81247382028868,6.00001072015659,2.64682104891803,2.4736822512584,2.85712527182475,9.93306644652982,7.20003396216723,12.3332633704101,1.00001388299339,1.00004685095792,1.00003474496258,3.50353353010873,3.00290434529569,4.81258245779886,1.00001011165468,1.00001478811695,1.00005609393763,5.53288765984503,5.15078763543475,5.93360347087481,4.74324039213249,4.38332486152684,5.08218439477526
"Aspergillus tubingensis",1.33031198335567,1.25003590567609,1.40001153883477,5.00003768082636,3.8333463118154,5.05005128511142,1.50624017671195,1.35713716183921,1.63330636907928,4.80002591699437,3.49994732297475,5.02497572611239,0.716704155136927,0.625042667208693,0.833286429449633,2.37501614904608,2.25002725577509,2.50008639783472,1.34966446083186,1.28750137401217,1.41112517561478,1.30006581238497,1.25091270980808,1.34994503584879
"Aspergillus kawachii",0.967257058912298,0.836724839375206,0.99996617575125,10.001617828783,5.50003690688801,10.0833206615003,0.999971027903157,0.749960578433068,0.999949830015346,1.00003761011661,1.00003433420862,1.00003632483,0.50833935589934,0.506263795756828,0.516650071241195,1.24749681136943,1.18516302222844,1.31105702431377,0.958319414195304,0.899965213532307,1.00006101499915,1.09052891882027,1.02385549337467,1.15949977000686
"Aspergillus arachidicola",2.21878774516812,2.08327301065256,2.37144623525054,1.84333099692267,1.69648039872449,2.01251488167568,2.16667647573371,1.99997898102861,2.38093849966901,3.8750087322521,3.39285964598845,4.46662249813785,1.0416072241764,0.948119242926669,1.18234285078106,2.621985330329,2.5554932936869,2.68338135075715,1.18747501038988,1.13335448836898,1.24870314885133,1.45249974445661,1.39567190212579,1.50980509723153
"Aspergillus oryzae",0.999959164457648,0.999949566308427,1.00004402168508,1.00009405272771,1.00006514559482,1.00002066250352,1.19739380799825,1.00004352613832,1.58336220637493,0.999983092290046,0.999993635187564,0.999956055862725,1.0000432406307,1.00003730324091,1.00001899859028,1.00001368273207,1.00002691695107,1.00005776468071,7.69475072019866,5.69148582423655,8.92022890545636,6.9298340551841,6.43185852953075,7.1666764826628
"Aspergillus glaucus",1.24998428078571,1.18756892761244,1.28569423033839,1.87499074027989,1.75000871970818,2.00006940434187,1.44999075631409,1.36426533071437,1.54161760098235,1.85722634169332,1.74999913374049,2.0000303461101,0.535682198502607,0.499974816317012,0.576905726188465,1.84414125061281,1.81253910365905,1.87778091356132,0.965716384906957,0.932633602107559,1.00004626782202,1.19895760981893,1.16021532845195,1.23815226434851
"Aspergillus novofumigatus",1.54095338931459,1.48218086400224,1.62493764981173,1.85003612750947,1.72551824397662,2.00005276191755,1.69993189995129,1.58327675347052,1.83327591307884,2.12492913594559,2.00002674931637,2.26250640971459,0.736805591409596,0.65832373582617,0.833063595992033,1.66660634371855,1.63056711579712,1.6999744409617,1.7916572349776,1.70532810671206,1.88216203485153,1.95839188045001,1.87966924679451,2.0263016588846
"Aspergillus japonicus",0.750052345611282,0.699952561511896,0.857202095519735,1.9999310534236,1.49997763190034,3.17858271370357,1.0000195060335,0.999935282533481,1.0587720792325,15.4999469331974,10.5000566607806,15.5000471037722,0.899954609678792,0.683360802115298,0.999973493130449,1.50000409978815,1.40617371339101,1.62503390748408,1.04998769566585,1.00995955157659,1.16662327961076,1.34724789392724,1.25003164389756,1.50007558934466
"Aspergillus piperis",1.50995047714236,1.4166745942623,1.63118952187326,2.0062151631745,1.75002855459146,2.17228428299969,0.892312121791993,0.797557050132317,1.00003035795163,5.00624872376863,3.5000365626438,5.04998822170558,0.550085218661944,0.523826617907947,0.599960848835366,2.57277630578094,2.50004338976936,2.74999084101735,1.11763915879857,1.05877749491999,1.16670590685296,2.59999142888437,2.47051682802137,2.72856425549021
"Aspergillus luchuensis",1.24998370915719,1.15002453717178,1.3176592211497,1.14287056728963,1.0312072294809,1.29195992023637,1.03570424965212,0.9848011118939,1.13892487909977,15.4999213701278,10.5000110506747,20.0071609060124,0.512453877073851,0.503772804157737,0.525050101151659,5.04995214070705,5.00562064688904,5.16660821694331,1.02496195100477,1.00000610200636,1.08788112628402,1.80889203831949,1.71669016082662,1.89396651247748
"Aspergillus indologenus",1.29874207796851,1.24998704393769,1.35835751132063,1.67136390282777,1.5250546952342,1.83336176398152,1.22217644219933,1.09995930301996,1.33326128668492,2.12501655784965,2.00003056053406,2.39999625298547,0.416646916417451,0.374977922287918,0.466693102886932,1.58335931003404,1.55072541569508,1.61907071009584,0.99997624198321,0.950057438306589,1.02773576111628,1.79994344299892,1.7499976460698,1.86770033573853
"Aspergillus brunneoviolaceus",0.981464026055945,0.942840237619185,1.0139092475062,1.04161484020633,0.999995798808002,1.08338832227718,1.33330808767376,1.25000074362669,1.41853721782867,1.09093311487768,1.01787366658295,1.17644951001837,0.615408611825328,0.56926429796612,0.666633939276555,1.8564355338743,1.8174499563248,1.89885800013158,1.12924124486848,1.08892740419847,1.17290244179347,1.56411901203608,1.51506199764687,1.61629829121956
"Aspergillus vadensis",1.28326416515465,1.22503410569787,1.3476202193999,1.61251847521002,1.50004917510222,1.7500375819701,1.04718108043764,0.992690417222765,1.1175838540161,2.37502762839534,2.0055846890023,3.00003117305265,0.795680820886038,0.729145621875735,0.875063504512723,1.20834120568123,1.18687499683147,1.23718576773275,1.23571370547199,1.19043346383875,1.28206844717309,1.96135250144713,1.89245937987042,2.02854306267555
"Aspergillus udagawae",1.16671681079339,1.12117271451386,1.22221648513427,1.33428824947118,1.27080400988415,1.40586049477645,1.02941853848578,0.950925519632266,1.12499218984784,1.79543108621601,1.66671450439985,1.93747257402595,0.736144764394566,0.679154831215069,0.806843277976749,1.81818427850333,1.77772303040998,1.8603439399769,1.15191582797594,1.10789860305421,1.19839470494952,1.45087585842619,1.40528587969758,1.49835193587264
"Aspergillus uvarum",1.33034243413182,1.27388317459168,1.38886238990368,1.62499572082542,1.51467429470408,1.72502124515502,1.48216638241286,1.3807553005988,1.57148437204216,1.30951910634209,1.22611143138183,1.40003547030393,0.541712165144301,0.503327482471895,0.583268888139599,1.3909639169141,1.36837891853612,1.41659943368236,1.12727300336687,1.09337958475923,1.16671538569526,1.53565830768358,1.49570400374285,1.57854760356073
"Aspergillus niger",1.00002197437737,0.999953853975468,1.00004335644837,1.00005633647418,1.00000172494779,1.08334201965307,1.14999715926385,1.00001567402204,1.41668748826474,12.9999853946417,12.5143334179731,15.0000063925198,0.516715078457438,0.51250875533537,0.550002943463768,2.33541820515471,2.18745485619951,2.51252668647434,1.15081104281752,1.09098224503683,1.21972617475595,1.29559720423227,1.22552735563505,1.36526103263458
"Aspergillus ustus",1.56350843476928,1.51244221409242,1.61686871375666,1.62506360486962,1.52774847532495,1.7394213145722,1.36240422699528,1.28951278069751,1.43918715711888,1.87500238738263,1.77782307489572,1.99998590968402,0.628252810718664,0.578903734127023,0.684207721471823,1.64280275067791,1.61163648633024,1.67336011255022,1.27712488067246,1.23076963709251,1.32493917689366,1.49544444271987,1.44452912978846,1.54477631307711
"Aspergillus neoniger",0.999988866362929,0.916720452731561,1.03199745845354,1.0417101445219,1.00001121449719,1.13331688319016,1.49993061002899,1.3087628720887,1.58339875365021,5.08330761041774,4.99991403598641,5.25003311027482,0.549978234504649,0.512560377602223,0.624968093341882,1.5032686503775,1.49999755556028,1.53122951583972,0.899994789292108,0.87497905745371,0.9327305726405,1.3458746413013,1.30523397855042,1.38884100910128
"Aspergillus eucalypticola",1.4102134346401,1.33339495174216,1.49997138897975,0.83337951259758,0.800076087082495,0.868085462585817,1.13639354116596,1.0500084020386,1.23337942586967,1.3333088165894,1.24993675686298,1.4489506795473,0.714302721323531,0.649356636875907,0.796148258145075,1.58337237777102,1.54995534279896,1.62499028700783,1.33500988088587,1.28335453591929,1.39288547326087,1.44518695121291,1.40001156195453,1.49550435062657
"Aspergillus versicolor",1.5012796699575,1.45830694013642,1.56669333721076,1.41671556509799,1.34993831936413,1.49998074823054,1.41666747023814,1.33547577480875,1.50006442913225,2.19993797950954,2.08328693124921,2.33339968137211,0.592904896550024,0.550514163242414,0.636933325687362,1.41668921972777,1.39582973497007,1.44439260628454,1.32501261166174,1.28570592754568,1.36670277342813,1.47886510377243,1.43817400219588,1.51920113558733
"Aspergillus calidoustus",1.29544493877767,1.25565857167264,1.33400780776216,1.09995397780718,1.05710221840115,1.1454842819158,1.10841568418784,1.04943935523333,1.17336389250276,1.6249833924413,1.53323456763557,1.71806806040044,0.505937918787847,0.469603078182693,0.545189375157523,1.37645119602556,1.35045153627008,1.40324188566188,1.09848893722021,1.06053180215184,1.13814195600662,1.54409922696269,1.50067816856756,1.58841360164268
"Aspergillus carbonarius",1.36137462790035,1.31251256622487,1.41665640894961,1.33332843954665,1.25004148478487,1.41758156724806,1.19073146647138,1.14288623315668,1.24037470201585,1.65004154534247,1.56893834788222,1.74991624003697,0.341906254567709,0.321098890634173,0.364479507371229,1.25968736432723,1.24290182184238,1.27851986715764,1.23488162775729,1.18885149270671,1.28336156828524,1.23914617001943,1.2088985750094,1.2707105764538
