"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"1392","2021_JunY_2","Aspergillus_nidulans","3","56.46",58.56,"fungi"
"1393","2021_JunY_2","Aspergillus_heteromorphus","8","48.97",51.58,"fungi"
"1394","2021_JunY_2","Aspergillus_steynii","1","51.85",51.45,"fungi"
"1395","2021_JunY_2","Aspergillus_taichungensis","2","53.59",61.16,"fungi"
"1396","2021_JunY_2","Blumeria_graminis","6","45.76",46.07,"fungi"
"1397","2021_JunY_2","Erysiphe_necator","1","55.42",48.08,"fungi"
"1398","2021_JunY_2","Erysiphe_pulchra","9","54.92",51.93,"fungi"
"1399","2021_JunY_2","Amorphotheca_resinae","4","53.41",50.16,"fungi"
"1400","2021_JunY_2","Pseudogymnoascus_sp_WSF_3629","10","55.38",53.88,"fungi"
"1401","2021_JunY_2","Pseudogymnoascus_sp_VKM_F_3808","2","51.73",50.77,"fungi"
"1402","2021_JunY_2","Rutstroemia_sp_NJR_2017a_BBW","3","51.12",48.83,"fungi"
"1403","2021_JunY_2","Rutstroemia_sp_NJR_2017a_WRK4","6","48.02",53.84,"fungi"
"1404","2021_JunY_2","Pezoloma_ericae","6","47.81",46.83,"fungi"
"1405","2021_JunY_2","Diplocarpon_rosae","2","49.21",55.01,"fungi"
"1406","2021_JunY_2","Marssonina_brunnea","10","55.47",47.17,"fungi"
"1407","2021_JunY_2","Hyaloscypha_variabilis","5","52.8",46.29,"fungi"
"1408","2021_JunY_2","Hyaloscypha_bicolor","8","50.45",52.06,"fungi"
"1409","2021_JunY_2","Phialocephala_subalpina","7","51.67",49.71,"fungi"
"1410","2021_JunY_2","Cadophora_sp_DSE1049","6","45.57",52.1,"fungi"
"1411","2021_JunY_2","Rhynchosporium_secalis","4","48.87",48.03,"fungi"
"1412","2021_JunY_2","Botrytis_cinerea","10","46.63",51.95,"fungi"
"1413","2021_JunY_2","Sclerotinia_sclerotiorum","8","50.55",53.29,"fungi"
"1414","2021_JunY_2","Sclerotinia_borealis","1","49.64",50.72,"fungi"
"1415","2021_JunY_2","Microdochium_bolleyi","2","45.62",58.64,"fungi"
"1416","2021_JunY_2","Pestalotiopsis_fici","9","47.22",47.67,"fungi"
"1417","2021_JunY_2","Eutypa_lata","6","41.36",47.29,"fungi"
"1418","2021_JunY_2","Pseudomassariella_vexata","7","51.62",53.02,"fungi"
"1419","2021_JunY_2","Rosellinia_necatrix","2","44.24",48.63,"fungi"
"1420","2021_JunY_2","Hypoxylon_sp_CO27_5","2","51.52",45.09,"fungi"
"1421","2021_JunY_2","Phaeoacremonium_minimum","2","54.35",55.79,"fungi"
"1422","2021_JunY_2","Coniochaeta_ligniaria","5","44.79",45.86,"fungi"
"1423","2021_JunY_2","Pyricularia_grisea","5","55.51",47.76,"fungi"
"1424","2021_JunY_2","Pyricularia_oryzae","7","49.3",56.5,"fungi"
"1425","2021_JunY_2","Pyricularia_pennisetigena","1","49.36",48.44,"fungi"
"1426","2021_JunY_2","Coniella_lustricola","9","54.11",54.88,"fungi"
"1427","2021_JunY_2","Valsa_mali","9","42.8",52.13,"fungi"
"1428","2021_JunY_2","Diaporthe_ampelina","3","44.15",51.34,"fungi"
"1429","2021_JunY_2","Diaporthe_helianthi","4","46.24",49.7,"fungi"
"1430","2021_JunY_2","Grosmannia_clavigera","1","49.39",46.87,"fungi"
"1431","2021_JunY_2","Ophiostoma_piceae","9","50.58",50.88,"fungi"
"1432","2021_JunY_2","Sporothrix_brasiliensis","6","52.64",51.28,"fungi"
"1433","2021_JunY_2","Sporothrix_insectorum","2","51.87",54.67,"fungi"
"1434","2021_JunY_2","Podospora_anserina","1","50.79",51.44,"fungi"
"1435","2021_JunY_2","Sordaria_macrospora","3","54.25",52.71,"fungi"
"1436","2021_JunY_2","Neurospora_tetrasperma","7","48.11",48.17,"fungi"
"1437","2021_JunY_2","Neurospora_crassa","3","49.12",51.43,"fungi"
"1438","2021_JunY_2","Chaetomium_thermophilum","9","46.32",38.48,"fungi"
"1439","2021_JunY_2","Chaetomium_globosum","7","57.62",53.86,"fungi"
"1440","2021_JunY_2","Thermothelomyces_thermophilus","2","51.29",53.05,"fungi"
"1441","2021_JunY_2","Thielavia_terrestris","6","40.3",52.25,"fungi"
"1442","2021_JunY_2","Thielaviopsis_punctulata","3","45.78",58.46,"fungi"
"1443","2021_JunY_2","Ceratocystis_platani","1","47.47",45.72,"fungi"
"1444","2021_JunY_2","Verticillium_alfalfae","8","53.08",51.83,"fungi"
"1445","2021_JunY_2","Verticillium_longisporum","8","46.7",49.22,"fungi"
"1446","2021_JunY_2","Colletotrichum_incanum","6","54.45",53.48,"fungi"
"1447","2021_JunY_2","Colletotrichum_nymphaeae","1","51.75",51.98,"fungi"
"1448","2021_JunY_2","Colletotrichum_higginsianum","3","49.93",49.84,"fungi"
"1449","2021_JunY_2","Colletotrichum_gloeosporioides","3","55.47",48.91,"fungi"
"1450","2021_JunY_2","Colletotrichum_simmondsii","2","45.8",46.09,"fungi"
"1451","2021_JunY_2","Colletotrichum_chlorophyti","10","51.95",54.15,"fungi"
"1452","2021_JunY_2","Colletotrichum_tofieldiae","7","55.42",47.68,"fungi"
"1453","2021_JunY_2","Colletotrichum_salicis","6","55.51",51.16,"fungi"
"1454","2021_JunY_2","Colletotrichum_fioriniae","3","46.3",55.53,"fungi"
"1455","2021_JunY_2","Stachybotrys_chartarum","10","51.52",45.99,"fungi"
"1456","2021_JunY_2","Ustilaginoidea_virens","6","46.19",49.67,"fungi"
"1457","2021_JunY_2","Beauveria_bassiana","1","49.77",52.27,"fungi"
"1458","2021_JunY_2","Cordyceps_fumosorosea","5","45.43",49.3,"fungi"
"1459","2021_JunY_2","Cordyceps_militaris","5","50.43",51.05,"fungi"
"1460","2021_JunY_2","Cordyceps_sp_RAO_2017","6","45.54",55.45,"fungi"
"1461","2021_JunY_2","Cordyceps_confragosa","2","55.16",49.86,"fungi"
"1462","2021_JunY_2","Tolypocladium_ophioglossoides","4","49.42",46.02,"fungi"
"1463","2021_JunY_2","Tolypocladium_paradoxum","10","46.82",51.54,"fungi"
"1464","2021_JunY_2","Ophiocordyceps_australis","9","50.05",45.22,"fungi"
"1465","2021_JunY_2","Ophiocordyceps_sinensis","7","45.33",50.89,"fungi"
"1466","2021_JunY_2","Pochonia_chlamydosporia","9","54.45",52.73,"fungi"
"1467","2021_JunY_2","Metarhizium_acridum","9","47.51",49.88,"fungi"
"1468","2021_JunY_2","Metarhizium_anisopliae","6","50.45",53.22,"fungi"
"1469","2021_JunY_2","Metarhizium_rileyi","3","55.93",50.89,"fungi"
"1470","2021_JunY_2","Metarhizium_album","6","50.09",47.93,"fungi"
"1471","2021_JunY_2","Escovopsis_weberi","7","50.42",51.37,"fungi"
"1472","2021_JunY_2","Trichoderma_asperellum","9","50.02",46.84,"fungi"
"1473","2021_JunY_2","Trichoderma_reesei","6","46.2",53.93,"fungi"
"1474","2021_JunY_2","Trichoderma_guizhouense","3","50.86",52.85,"fungi"
"1475","2021_JunY_2","Trichoderma_atroviride","4","47.21",50.14,"fungi"
"1476","2021_JunY_2","Neonectria_ditissima","3","52.17",50.84,"fungi"
"1477","2021_JunY_2","Fusarium_verticillioides","7","50.75",43.3,"fungi"
"1478","2021_JunY_2","Fusarium_oxysporum","7","52.16",53.17,"fungi"
"1479","2021_JunY_2","Fusarium_pseudograminearum","8","44.65",49.03,"fungi"
"1480","2021_JunY_2","Fusarium_venenatum","5","53.37",47.82,"fungi"
